tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
lFoot -0.541215 0.128092 -0.113187 -0.174506 0.269486 -0.901201 0.291137 1.06792
rFoot -0.05275 0.0402083 0.0966914 -0.808881 -0.521021 0.265385 0.0618051 1.06792
head 0.0949266 1.59258 -0.108626 -0.0455405 -0.601927 -0.0640341 0.794676 1.06792
hip -0.170702 1.04044 0.164289 -0.80992 -0.505332 0.290638 0.0647993 1.06792
lHand 0.114585 0.935837 -0.503955 0.0515323 -0.38031 -0.155344 0.910262 1.06792
lForeArm -0.159958 1.08316 -0.343606 0.0834044 0.218238 -0.48182 0.84455 1.06792
rHand 0.177703 0.705826 0.0989928 -0.416435 -0.458279 0.00709164 0.785183 1.06792
rForeArm 0.0628483 1.02101 0.177809 -0.518187 -0.506335 0.568205 0.390192 1.06792
lFoot -0.569199 0.132036 -0.106061 -0.187191 0.273964 -0.904379 0.268333 1.06792
rFoot -0.0527313 0.0400696 0.0954366 -0.809463 -0.5199 0.266835 0.0572135 1.06792
head 0.0888028 1.58962 -0.107798 -0.0455923 -0.602822 -0.063197 0.794061 1.06792
hip -0.176208 1.03766 0.164254 -0.809658 -0.506029 0.290017 0.0654157 1.06792
lHand 0.117689 0.927983 -0.48148 0.043157 -0.391819 -0.141767 0.90803 1.06792
lForeArm -0.161199 1.07441 -0.330655 0.0698702 0.203664 -0.47696 0.852143 1.06792
rHand 0.164914 0.703059 0.0760043 -0.408074 -0.44484 0.00129187 0.79724 1.06792
rForeArm 0.0570335 1.01623 0.167387 -0.505058 -0.505065 0.566466 0.411026 1.06792
lFoot -0.597864 0.136019 -0.0988159 -0.20004 0.278348 -0.906965 0.244786 1.06792
rFoot -0.0527148 0.0396262 0.0952101 -0.809916 -0.518951 0.267727 0.0552066 1.06792
head 0.0818795 1.58648 -0.107224 -0.0460918 -0.604108 -0.0625893 0.793103 1.06792
hip -0.182536 1.03338 0.163695 -0.808548 -0.510238 0.285603 0.0658628 1.06792
lHand 0.120919 0.920089 -0.459092 0.0353572 -0.40335 -0.133292 0.904595 1.06792
lForeArm -0.162479 1.06692 -0.317677 0.0528851 0.189863 -0.472126 0.859216 1.06792
rHand 0.151222 0.701797 0.0540788 -0.399182 -0.42568 -0.00258086 0.812061 1.06792
rForeArm 0.0496919 1.0128 0.157549 -0.491945 -0.502814 0.566895 0.428717 1.06792
lFoot -0.626396 0.139927 -0.0916581 -0.212675 0.282503 -0.908868 0.221181 1.06792
rFoot -0.052947 0.0394228 0.0946102 -0.810296 -0.51858 0.268031 0.0515176 1.06792
head 0.0750139 1.5835 -0.1065 -0.0469051 -0.605384 -0.0623767 0.792098 1.06792
hip -0.187664 1.03004 0.163419 -0.807758 -0.512503 0.283828 0.0656414 1.06792
lHand 0.125722 0.913823 -0.438069 0.0281924 -0.413423 -0.126692 0.901241 1.06792
lForeArm -0.163833 1.05966 -0.305461 0.0398707 0.176883 -0.466507 0.865733 1.06792
rHand 0.137701 0.700125 0.0329173 -0.388481 -0.407661 -0.00679056 0.826347 1.06792
rForeArm 0.0421503 1.01078 0.150274 -0.480806 -0.504675 0.566184 0.43996 1.06792
lFoot -0.647082 0.139215 -0.0977607 -0.229424 0.357039 -0.884638 0.193142 1.06792
rFoot -0.053206 0.0394171 0.094177 -0.810806 -0.517769 0.268527 0.0490194 1.06792
head 0.0672472 1.58065 -0.105357 -0.0480555 -0.606899 -0.0620394 0.790895 1.06792
hip -0.193547 1.02727 0.162087 -0.806715 -0.514444 0.283537 0.0645317 1.06792
lHand 0.127258 0.910261 -0.415906 0.0221025 -0.423344 -0.117058 0.898103 1.06792
lForeArm -0.165545 1.05321 -0.292864 0.0252228 0.163269 -0.460188 0.872315 1.06792
rHand 0.123445 0.701326 0.0123937 -0.375206 -0.387706 -0.0112795 0.841889 1.06792
rForeArm 0.0339161 1.00824 0.140872 -0.470248 -0.508494 0.562945 0.450993 1.06792
lFoot -0.675065 0.142535 -0.0934265 -0.237545 0.370979 -0.881113 0.172009 1.06792
rFoot -0.053316 0.0393264 0.0936942 -0.811167 -0.516586 0.269984 0.0474981 1.06792
head 0.0590863 1.57769 -0.104485 -0.0493125 -0.608246 -0.0614202 0.789831 1.06792
hip -0.198882 1.02387 0.160373 -0.804703 -0.517157 0.284957 0.0616558 1.06792
lHand 0.129108 0.906945 -0.395621 0.0144291 -0.430933 -0.100847 0.896615 1.06792
lForeArm -0.167252 1.0483 -0.280681 0.0140014 0.149547 -0.455692 0.877373 1.06792
rHand 0.110544 0.703662 -0.0057869 -0.36192 -0.374019 -0.0151264 0.853753 1.06792
rForeArm 0.024454 1.00718 0.133892 -0.462809 -0.516912 0.557394 0.455984 1.06792
lFoot -0.706778 0.141328 -0.0894666 -0.24796 0.381475 -0.876276 0.158533 1.06792
rFoot -0.0533901 0.0391878 0.0933015 -0.811222 -0.515539 0.272034 0.0462153 1.06792
head 0.0507798 1.57474 -0.103575 -0.0502957 -0.609562 -0.060772 0.788803 1.06792
hip -0.204056 1.02052 0.159069 -0.802341 -0.518758 0.288798 0.0611134 1.06792
lHand 0.132729 0.905731 -0.376377 0.00471514 -0.437154 -0.0783613 0.895954 1.06792
lForeArm -0.169163 1.04243 -0.268932 0.00521913 0.136566 -0.450446 0.882282 1.06792
rHand 0.0990441 0.706317 -0.0219052 -0.348555 -0.369894 -0.0186052 0.861012 1.06792
rForeArm 0.0149367 1.00635 0.128597 -0.456244 -0.527557 0.549465 0.460014 1.06792
lFoot -0.732664 0.142594 -0.0866215 -0.258376 0.393292 -0.870712 0.142914 1.06792
rFoot -0.0535028 0.0391743 0.0923977 -0.811172 -0.514662 0.274356 0.0430237 1.06792
head 0.0415449 1.57204 -0.10231 -0.0510735 -0.611095 -0.0602494 0.787607 1.06792
hip -0.209483 1.01729 0.156972 -0.800014 -0.520236 0.292504 0.0614225 1.06792
lHand 0.133318 0.907718 -0.357392 -0.00325495 -0.445005 -0.0525327 0.89398 1.06792
lForeArm -0.171759 1.03783 -0.258386 -0.00504787 0.124645 -0.442879 0.887861 1.06792
rHand 0.0878891 0.708155 -0.0384109 -0.336507 -0.366904 -0.0226308 0.866967 1.06792
rForeArm 0.00542891 1.00424 0.121253 -0.44954 -0.535364 0.541339 0.467174 1.06792
lFoot -0.758028 0.143199 -0.0845013 -0.268498 0.401377 -0.866183 0.128574 1.06792
rFoot -0.0537374 0.038817 0.091311 -0.811091 -0.513515 0.277512 0.0376925 1.06792
head 0.0323699 1.56916 -0.101513 -0.0515418 -0.612849 -0.0598266 0.786244 1.06792
hip -0.214702 1.01316 0.154802 -0.796208 -0.523139 0.297291 0.0632222 1.06792
lHand 0.134909 0.907554 -0.339163 -0.0100565 -0.453739 -0.029487 0.89059 1.06792
lForeArm -0.174189 1.03279 -0.247971 -0.0193688 0.112412 -0.43517 0.893093 1.06792
rHand 0.0784732 0.711755 -0.0503626 -0.3259 -0.373866 -0.0266578 0.86793 1.06792
rForeArm -0.00464177 1.00239 0.115793 -0.446622 -0.54285 0.529919 0.474371 1.06792
lFoot -0.807419 0.151895 -0.0784624 -0.279941 0.399387 -0.864994 0.117936 1.06792
rFoot -0.0539604 0.0386254 0.0904853 -0.810854 -0.512495 0.280675 0.032966 1.06792
head 0.021719 1.56685 -0.100557 -0.0512406 -0.615128 -0.0595389 0.784505 1.06792
hip -0.220078 1.00949 0.154172 -0.792358 -0.526472 0.301068 0.0659821 1.06792
lHand 0.1384 0.91165 -0.323205 -0.0143338 -0.460716 -0.00865753 0.88739 1.06792
lForeArm -0.176514 1.02856 -0.238486 -0.0346557 0.10089 -0.426764 0.898049 1.06792
rHand 0.0685947 0.714665 -0.0611436 -0.31769 -0.382305 -0.0296724 0.8672 1.06792
rForeArm -0.0149128 1.00127 0.111648 -0.443223 -0.548378 0.519345 0.482821 1.06792
lFoot -0.831182 0.153098 -0.0778537 -0.291543 0.409514 -0.857267 0.111329 1.06792
rFoot -0.0544684 0.0382864 0.0894821 -0.810211 -0.51214 0.283807 0.0269156 1.06792
head 0.01149 1.56493 -0.0994723 -0.0505275 -0.617707 -0.0591745 0.78255 1.06792
hip -0.226141 1.00561 0.152166 -0.788802 -0.529227 0.304673 0.0698917 1.06792
lHand 0.139103 0.916188 -0.306956 -0.0185044 -0.467236 0.0085196 0.883898 1.06792
lForeArm -0.178807 1.02726 -0.232243 -0.0511144 0.0890172 -0.414462 0.904259 1.06792
rHand 0.0582298 0.717099 -0.0711069 -0.311158 -0.386722 -0.0311502 0.867558 1.06792
rForeArm -0.0257802 0.999481 0.105592 -0.439322 -0.553707 0.509744 0.490475 1.06792
lFoot -0.85307 0.15307 -0.07864 -0.304242 0.419044 -0.849365 0.102067 1.06792
rFoot -0.0539529 0.0396398 0.0910838 -0.809873 -0.511552 0.286245 0.0220248 1.06792
head 0.000270367 1.56326 -0.0987418 -0.0489818 -0.620619 -0.0582035 0.780413 1.06792
hip -0.23241 1.00154 0.150487 -0.785263 -0.532304 0.307751 0.0728264 1.06792
lHand 0.140663 0.923529 -0.2944 -0.022061 -0.471416 0.023355 0.881325 1.06792
lForeArm -0.180738 1.02476 -0.224879 -0.0627986 0.0742501 -0.402381 0.910293 1.06792
rHand 0.0473822 0.719775 -0.0821705 -0.303838 -0.387019 -0.0337128 0.869921 1.06792
rForeArm -0.0148267 1.01656 0.14155 -0.433277 -0.557191 0.502456 0.499347 1.06792
lFoot -0.876062 0.151668 -0.0807898 -0.318301 0.428246 -0.840661 0.0926181 1.06792
rFoot -0.0542396 0.0397241 0.0902615 -0.809098 -0.511079 0.289611 0.0168598 1.06792
head -0.0108225 1.56159 -0.0980711 -0.0482026 -0.62311 -0.0568912 0.778572 1.06792
hip -0.239458 0.998082 0.14994 -0.78153 -0.536243 0.309505 0.0765596 1.06792
lHand 0.144565 0.93422 -0.284192 -0.0259404 -0.475993 0.0412661 0.878097 1.06792
lForeArm -0.182648 1.02599 -0.222393 -0.06795 0.058449 -0.385427 0.918375 1.06792
rHand 0.0351068 0.722258 -0.0910413 -0.299203 -0.384693 -0.034805 0.872512 1.06792
rForeArm -0.0240223 1.0155 0.136947 -0.427179 -0.561591 0.495431 0.506638 1.06792
lFoot -0.899467 0.150783 -0.081002 -0.33201 0.437194 -0.831705 0.083047 1.06792
rFoot -0.0538555 0.0400705 0.0895617 -0.808075 -0.511182 0.292447 0.013498 1.06792
head -0.0229876 1.56034 -0.0971797 -0.0482249 -0.625383 -0.0548779 0.77689 1.06792
hip -0.247294 0.994808 0.147988 -0.777909 -0.540588 0.310388 0.0792554 1.06792
lHand 0.144962 0.949533 -0.276033 -0.0270261 -0.481731 0.0672192 0.873319 1.06792
lForeArm -0.184941 1.02679 -0.21906 -0.068598 0.0469423 -0.368358 0.925961 1.06792
rHand 0.0225869 0.724057 -0.0998099 -0.295291 -0.376426 -0.03542 0.877412 1.06792
rForeArm -0.0329459 1.0175 0.137227 -0.422625 -0.564606 0.492079 0.510359 1.06792
lFoot -0.92107 0.148529 -0.0840354 -0.346297 0.446891 -0.821015 0.0793729 1.06792
rFoot -0.0542816 0.0400587 0.0887237 -0.806985 -0.51133 0.295294 0.0108437 1.06792
head -0.0362962 1.55876 -0.0967035 -0.0494012 -0.627222 -0.0529015 0.77547 1.06792
hip -0.255693 0.991788 0.146014 -0.774292 -0.545596 0.310364 0.080443 1.06792
lHand 0.144982 0.969981 -0.272278 -0.0179244 -0.488182 0.0943092 0.867446 1.06792
lForeArm -0.187446 1.02883 -0.21806 -0.0658098 0.03809 -0.350438 0.933494 1.06792
rHand 0.00901699 0.726237 -0.108564 -0.291837 -0.364972 -0.0372098 0.883313 1.06792
rForeArm -0.042973 1.01815 0.134925 -0.416991 -0.568162 0.489493 0.513524 1.06792
lFoot -0.941454 0.144882 -0.0852571 -0.358077 0.459403 -0.808655 0.0825017 1.06792
rFoot -0.0527636 0.0425293 0.090874 -0.805694 -0.511501 0.298497 0.0110923 1.06792
head -0.0498376 1.55692 -0.0961497 -0.0512524 -0.628915 -0.0516372 0.774062 1.06792
hip -0.264013 0.989116 0.144395 -0.771317 -0.550273 0.309726 0.079616 1.06792
lHand 0.147969 0.986575 -0.265262 -0.0102314 -0.495613 0.114595 0.86089 1.06792
lForeArm -0.189525 1.03097 -0.216251 -0.063376 0.0282716 -0.33344 0.940214 1.06792
rHand -0.00514066 0.72848 -0.116594 -0.287677 -0.353091 -0.040856 0.889325 1.06792
rForeArm -0.0527327 1.01916 0.133005 -0.410127 -0.57182 0.488114 0.516297 1.06792
lFoot -0.960751 0.141706 -0.0865636 -0.364919 0.46647 -0.800964 0.0877258 1.06792
rFoot -0.0524714 0.0426433 0.0902581 -0.804406 -0.511929 0.301257 0.0101605 1.06792
head -0.0639255 1.55537 -0.0954769 -0.05433 -0.630713 -0.0514178 0.772403 1.06792
hip -0.273394 0.986258 0.141773 -0.768164 -0.554219 0.310595 0.0793555 1.06792
lHand 0.146706 1.01019 -0.261719 0.00846168 -0.506387 0.132519 0.85202 1.06792
lForeArm -0.191012 1.03529 -0.217673 -0.0527027 0.0195206 -0.313009 0.948086 1.06792
rHand -0.0179493 0.730687 -0.12478 -0.282836 -0.343238 -0.0433527 0.894601 1.06792
rForeArm -0.062919 1.0204 0.13254 -0.402758 -0.575804 0.487177 0.518549 1.06792
lFoot -0.975645 0.139528 -0.088408 -0.36505 0.475087 -0.794454 0.0993701 1.06792
rFoot -0.0526465 0.0428742 0.0897052 -0.804128 -0.511759 0.302353 0.00794677 1.06792
head -0.078506 1.55357 -0.0952368 -0.0576579 -0.632537 -0.0516577 0.770652 1.06792
hip -0.28267 0.982772 0.139309 -0.765098 -0.558055 0.311646 0.0779485 1.06792
lHand 0.146232 1.03155 -0.256827 0.0257183 -0.515869 0.150744 0.842908 1.06792
lForeArm -0.193725 1.04036 -0.2211 -0.0428455 0.0112999 -0.290341 0.955897 1.06792
rHand -0.0313854 0.733414 -0.131686 -0.278405 -0.333568 -0.0427687 0.899663 1.06792
rForeArm -0.0730987 1.02111 0.130964 -0.396072 -0.579421 0.485287 0.521436 1.06792
lFoot -0.992 0.136179 -0.0864277 -0.367534 0.485825 -0.78522 0.111011 1.06792
rFoot -0.0524035 0.0434462 0.0894456 -0.803025 -0.511651 0.305481 0.00671387 1.06792
head -0.0937251 1.55172 -0.0951016 -0.0610784 -0.634529 -0.0521765 0.768713 1.06792
hip -0.293074 0.979097 0.137104 -0.762578 -0.561937 0.311194 0.0765481 1.06792
lHand 0.14643 1.05884 -0.256171 0.0511281 -0.525891 0.168714 0.832082 1.06792
lForeArm -0.195405 1.04688 -0.225355 -0.0327567 0.0061968 -0.266287 0.963317 1.06792
rHand -0.0443763 0.736537 -0.138899 -0.272838 -0.325959 -0.0404928 0.904251 1.06792
rForeArm -0.0839882 1.02225 0.130759 -0.39084 -0.582097 0.484811 0.522844 1.06792
lFoot -1.00503 0.133843 -0.0834465 -0.357096 0.493571 -0.78461 0.115141 1.06792
rFoot -0.0521817 0.0437433 0.0887351 -0.801541 -0.512055 0.308715 0.00510511 1.06792
head -0.108741 1.55007 -0.094759 -0.0647413 -0.636603 -0.0525093 0.766673 1.06792
hip -0.303177 0.975444 0.134289 -0.760784 -0.564547 0.310266 0.0789304 1.06792
lHand 0.142884 1.08842 -0.257567 0.0767666 -0.533234 0.189987 0.820776 1.06792
lForeArm -0.196845 1.0522 -0.227694 -0.0266938 0.000845728 -0.243813 0.969455 1.06792
rHand -0.0554917 0.740877 -0.143364 -0.266623 -0.322791 -0.0317223 0.907586 1.06792
rForeArm -0.0950687 1.02231 0.129645 -0.383604 -0.5853 0.483506 0.525827 1.06792
lFoot -1.01478 0.131546 -0.0822957 -0.345002 0.498654 -0.786793 0.115214 1.06792
rFoot -0.052256 0.0438937 0.0883687 -0.800228 -0.512498 0.311395 0.00371262 1.06792
head -0.124147 1.54822 -0.0948935 -0.0686698 -0.638734 -0.0528772 0.764531 1.06792
hip -0.314153 0.971441 0.131504 -0.759286 -0.566324 0.309354 0.0840332 1.06792
lHand 0.138516 1.11908 -0.258308 0.103527 -0.539163 0.208613 0.809361 1.06792
lForeArm -0.198566 1.06063 -0.233779 -0.019338 -0.000984162 -0.217375 0.975896 1.06792
rHand -0.0673218 0.744619 -0.149702 -0.259526 -0.319178 -0.0265463 0.91108 1.06792
rForeArm -0.106398 1.02305 0.128954 -0.375227 -0.588417 0.48346 0.528428 1.06792
lFoot -1.02453 0.123388 -0.0780134 -0.338677 0.48928 -0.79201 0.136462 1.06792
rFoot -0.051795 0.0444998 0.088073 -0.798552 -0.512303 0.315995 0.00276214 1.06792
head -0.140044 1.54635 -0.0950787 -0.0732975 -0.640712 -0.0529232 0.76244 1.06792
hip -0.324379 0.968591 0.130081 -0.757237 -0.56821 0.309627 0.0886627 1.06792
lHand 0.13556 1.14717 -0.259351 0.128074 -0.542002 0.224727 0.79958 1.06792
lForeArm -0.2 1.06696 -0.236711 -0.0134266 -0.00596148 -0.194118 0.980868 1.06792
rHand -0.0778919 0.749512 -0.154129 -0.250688 -0.319317 -0.0194797 0.913681 1.06792
rForeArm -0.118498 1.0239 0.128719 -0.365384 -0.591078 0.485762 0.530242 1.06792
lFoot -1.03379 0.117256 -0.0743337 -0.349356 0.476335 -0.789403 0.167024 1.06792
rFoot -0.05221 0.0448083 0.087981 -0.795183 -0.5155 0.319284 0.000732422 1.06792
head -0.155855 1.54437 -0.0952866 -0.0782092 -0.642157 -0.0526995 0.76075 1.06792
hip -0.334977 0.966268 0.127544 -0.754685 -0.570672 0.310399 0.0918518 1.06792
lHand 0.127906 1.18098 -0.262881 0.160714 -0.539894 0.238491 0.79108 1.06792
lForeArm -0.199735 1.08216 -0.246114 0.00393476 -0.00385634 -0.160525 0.987016 1.06792
rHand -0.0880883 0.754961 -0.158539 -0.240411 -0.320988 -0.0135981 0.915961 1.06792
rForeArm -0.131371 1.02455 0.128767 -0.354932 -0.59461 0.488461 0.530913 1.06792
lFoot -1.03756 0.106432 -0.0653887 -0.377879 0.447313 -0.784123 0.205596 1.06792
rFoot -0.0527129 0.0450007 0.0877502 0.792465 0.51993 -0.318857 0.00138107 1.06792
head -0.172156 1.5421 -0.0959282 -0.0839556 -0.643191 -0.0531602 0.759231 1.06792
hip -0.345903 0.964297 0.125175 -0.752047 -0.572863 0.311633 0.0955971 1.06792
lHand 0.119873 1.21546 -0.267478 0.193806 -0.533741 0.251101 0.783906 1.06792
lForeArm -0.200946 1.09505 -0.253722 0.0190891 -0.00603353 -0.130861 0.991199 1.06792
rHand -0.098309 0.760206 -0.162401 -0.229634 -0.323868 -0.00944291 0.917763 1.06792
rForeArm -0.144009 1.02563 0.129805 -0.343813 -0.599503 0.490985 0.530398 1.06792
lFoot -1.03543 0.095711 -0.0579679 -0.403846 0.438758 -0.77166 0.221226 1.06792
rFoot -0.0531225 0.045444 0.0874422 0.789537 0.523929 -0.319563 0.00288613 1.06792
head -0.188111 1.54011 -0.0963089 -0.0894152 -0.643989 -0.0546292 0.757825 1.06792
hip -0.355851 0.963263 0.124139 -0.748919 -0.575459 0.313282 0.0991067 1.06792
lHand 0.113563 1.24776 -0.271031 0.221617 -0.528611 0.265767 0.775129 1.06792
lForeArm -0.201431 1.10759 -0.26016 0.0341904 -0.00787519 -0.101729 0.994193 1.06792
rHand -0.108252 0.765353 -0.165647 -0.218973 -0.327168 -0.00777522 0.919213 1.06792
rForeArm -0.157251 1.02548 0.129369 -0.334303 -0.606137 0.491566 0.528396 1.06792
lFoot -1.02772 0.0850261 -0.0538225 -0.431826 0.450338 -0.748388 0.22503 1.06792
rFoot -0.0534074 0.0457882 0.0870385 0.786087 0.528757 -0.320109 0.00371864 1.06792
head -0.204628 1.53864 -0.097158 -0.0942284 -0.644914 -0.0579026 0.75621 1.06792
hip -0.366563 0.961929 0.121429 -0.745403 -0.578415 0.315573 0.101114 1.06792
lHand 0.0993986 1.28897 -0.276922 0.250082 -0.518151 0.290053 0.764753 1.06792
lForeArm -0.201895 1.12376 -0.267918 0.0525561 -0.00800096 -0.0710558 0.996055 1.06792
rHand -0.11866 0.770899 -0.169129 -0.208313 -0.331115 -0.00849946 0.92027 1.06792
rForeArm -0.169873 1.02635 0.130808 -0.32621 -0.613012 0.490534 0.526479 1.06792
lFoot -1.01967 0.0758986 -0.0508308 -0.436329 0.493753 -0.725127 0.200038 1.06792
rFoot -0.0542247 0.04611 0.0874345 0.782299 0.534401 -0.320018 0.00355474 1.06792
head -0.219908 1.5371 -0.0985217 -0.0972425 -0.646319 -0.0611219 0.754374 1.06792
hip -0.376031 0.9611 0.11956 -0.741817 -0.581406 0.318463 0.101275 1.06792
lHand 0.0877688 1.32178 -0.281419 0.271984 -0.511838 0.312193 0.752716 1.06792
lForeArm -0.203223 1.14019 -0.276123 0.0699285 -0.00608028 -0.0415826 0.996666 1.06792
rHand -0.128347 0.775804 -0.171954 -0.19818 -0.334633 -0.00889272 0.921231 1.06792
rForeArm -0.181836 1.02691 0.132708 -0.322169 -0.620896 0.487031 0.522969 1.06792
lFoot -1.01091 0.0687315 -0.0492358 -0.446304 0.497032 -0.718846 0.192437 1.06792
rFoot -0.0550181 0.0464699 0.0875297 0.778722 0.540008 -0.319338 0.00257797 1.06792
head -0.236252 1.5356 -0.0999904 -0.0991461 -0.647962 -0.0651754 0.752375 1.06792
hip -0.385532 0.960874 0.11926 -0.737675 -0.585274 0.320325 0.103349 1.06792
lHand 0.0716623 1.36344 -0.286333 0.298653 -0.505253 0.335917 0.736672 1.06792
lForeArm -0.204973 1.15909 -0.284144 0.0869908 -0.00192624 -0.0078534 0.996176 1.06792
rHand -0.138831 0.781146 -0.173963 -0.186267 -0.34066 -0.0101179 0.921495 1.06792
rForeArm -0.194802 1.02735 0.134442 -0.324038 -0.62919 0.47881 0.519481 1.06792
lFoot -1.00455 0.0619895 -0.0484729 -0.463133 0.503889 -0.706357 0.180728 1.06792
rFoot -0.0555466 0.0469571 0.0870347 0.77512 0.544593 -0.320316 0.00224424 1.06792
head -0.251812 1.53434 -0.101587 -0.100357 -0.6496 -0.0689492 0.750463 1.06792
hip -0.394567 0.960846 0.117485 -0.73395 -0.588772 0.321549 0.106166 1.06792
lHand 0.0560777 1.40043 -0.28882 0.327898 -0.499596 0.353091 0.71987 1.06792
lForeArm -0.207419 1.17675 -0.291061 0.101388 0.0021458 0.0238444 0.994559 1.06792
rHand -0.149234 0.786652 -0.176628 -0.175439 -0.345087 -0.0102401 0.921971 1.06792
rForeArm -0.207999 1.02742 0.134128 -0.324139 -0.636172 0.47249 0.516694 1.06792
lFoot -0.994186 0.0553449 -0.0480628 -0.483342 0.510454 -0.692817 0.160693 1.06792
rFoot -0.0566422 0.0477699 0.0863042 0.771318 0.549209 -0.321603 0.00294491 1.06792
head -0.267851 1.53265 -0.103608 -0.103868 -0.650875 -0.0727692 0.748517 1.06792
hip -0.40234 0.960584 0.116727 -0.730022 -0.592332 0.322766 0.109692 1.06792
lHand 0.0337555 1.43938 -0.289728 0.36619 -0.490864 0.367341 0.700013 1.06792
lForeArm -0.211811 1.19715 -0.298677 0.115546 0.00902413 0.0565976 0.991647 1.06792
rHand -0.159687 0.792033 -0.1771 -0.164949 -0.351694 -0.0123888 0.921385 1.06792
rForeArm -0.220411 1.02856 0.135975 -0.328371 -0.643362 0.463228 0.513495 1.06792
lFoot -0.991215 0.0493021 -0.0452557 -0.497073 0.514558 -0.680924 0.156495 1.06792
rFoot -0.0576386 0.0482203 0.085475 0.766942 0.553811 -0.324137 0.00537109 1.06792
head -0.28276 1.53221 -0.105597 -0.109401 -0.652107 -0.0782169 0.746103 1.06792
hip -0.408455 0.961558 0.118776 -0.724302 -0.59778 0.324245 0.113629 1.06792
lHand 0.0136468 1.47586 -0.290344 0.400841 -0.480114 0.381357 0.680723 1.06792
lForeArm -0.216747 1.21819 -0.305071 0.130418 0.0165944 0.0889446 0.987322 1.06792
rHand -0.170255 0.796709 -0.178299 -0.156263 -0.355451 -0.0142153 0.921431 1.06792
rForeArm -0.232451 1.02982 0.136845 -0.333323 -0.649629 0.454497 0.510207 1.06792
lFoot -0.948849 0.0172474 -0.0585847 -0.400489 0.451601 -0.79397 0.0726354 1.06792
rFoot -0.0584599 0.048981 0.0842106 0.762258 0.556743 -0.330085 0.00669498 1.06792
head -0.297877 1.53097 -0.10744 -0.108872 -0.653849 -0.0790986 0.744562 1.06792
hip -0.416458 0.960943 0.117851 -0.718904 -0.599921 0.331928 0.114439 1.06792
lHand -0.0125173 1.51402 -0.289828 0.439079 -0.465629 0.395702 0.65865 1.06792
lForeArm -0.223079 1.24009 -0.311093 0.142595 0.0236328 0.119973 0.982199 1.06792
rHand -0.180715 0.800966 -0.178489 -0.149477 -0.358633 -0.0177364 0.921262 1.06792
rForeArm -0.245517 1.03058 0.136509 -0.336445 -0.655902 0.446913 0.50682 1.06792
lFoot -0.96457 0.0341626 -0.0492702 -0.415266 0.494959 -0.74134 0.181617 1.06792
rFoot -0.0598367 0.0494907 0.083307 0.756046 0.563389 -0.333034 0.00868846 1.06792
head -0.313561 1.52827 -0.109657 -0.111429 -0.654693 -0.0803797 0.743303 1.06792
hip -0.423485 0.959318 0.116824 -0.715956 -0.598397 0.338273 0.122064 1.06792
lHand -0.0440915 1.54986 -0.288809 0.47462 -0.448418 0.413485 0.634577 1.06792
lForeArm -0.229889 1.2614 -0.317183 0.158956 0.031027 0.151899 0.975037 1.06792
rHand -0.191899 0.805139 -0.178749 -0.143936 -0.361433 -0.0203956 0.920996 1.06792
rForeArm -0.257419 1.03326 0.138143 -0.34069 -0.660869 0.44012 0.503465 1.06792
lFoot -0.941335 0.0164989 -0.0504181 -0.397697 0.41785 -0.806533 0.129399 1.06792
rFoot -0.0604862 0.0528197 0.0841727 0.748373 0.57435 -0.331511 0.01262 1.06792
head -0.329126 1.52573 -0.111574 -0.11708 -0.65462 -0.082961 0.742214 1.06792
hip -0.430553 0.957057 0.11696 -0.716423 -0.598553 0.334063 0.129903 1.06792
lHand -0.0763314 1.58562 -0.287413 0.507437 -0.427482 0.430658 0.611801 1.06792
lForeArm -0.238831 1.28413 -0.32266 0.178012 0.0421878 0.187737 0.965032 1.06792
rHand -0.203159 0.809148 -0.178612 -0.141446 -0.3638 -0.0194778 0.920469 1.06792
rForeArm -0.269478 1.03606 0.139563 -0.340024 -0.664349 0.437856 0.501304 1.06792
lFoot -0.938904 0.0100044 -0.0406406 -0.39258 0.418832 -0.81029 0.117862 1.06792
rFoot -0.0620954 0.0536407 0.0825055 0.744209 0.581487 -0.328267 0.0162903 1.06792
head -0.343547 1.52463 -0.113537 -0.124231 -0.65356 -0.0850262 0.741752 1.06792
hip -0.438441 0.954006 0.114558 -0.718306 -0.601634 0.323136 0.132873 1.06792
lHand -0.106878 1.61778 -0.285692 0.535021 -0.40996 0.44933 0.586335 1.06792
lForeArm -0.248536 1.30677 -0.328461 0.194475 0.0536332 0.219585 0.954508 1.06792
rHand -0.213797 0.813177 -0.178743 -0.138305 -0.36667 -0.0182376 0.919833 1.06792
rForeArm -0.285533 1.0359 0.135631 -0.336803 -0.666937 0.4364 0.501313 1.06792
lFoot -0.952341 0.033975 -0.0434217 -0.467079 0.439977 -0.74835 0.168016 1.06792
rFoot -0.0635793 0.0540466 0.0817146 0.741295 0.588767 -0.321803 0.016675 1.06792
head -0.357559 1.52419 -0.115818 -0.129395 -0.65305 -0.0852032 0.741298 1.06792
hip -0.446519 0.951439 0.113481 -0.717817 -0.606395 0.312734 0.138641 1.06792
lHand -0.143427 1.64769 -0.284821 0.559413 -0.392239 0.473295 0.556056 1.06792
lForeArm -0.259342 1.32959 -0.332277 0.209676 0.0644516 0.249528 0.943195 1.06792
rHand -0.224664 0.817063 -0.178448 -0.136915 -0.370961 -0.016753 0.918347 1.06792
