tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
rFoot -0.0814699 0.0468932 0.215535 0.837939 0.528758 0.0180214 0.133975 1.06792
head 0.043819 1.73996 0.0633199 0.00867773 -0.696093 -0.00113532 0.717898 1.06792
hip -0.0548377 1.11511 0.215011 0.76932 0.629346 -0.0354803 0.103979 1.06792
lHand -0.0273373 1.54518 -0.895195 0.199282 -0.0332925 -0.501183 0.841424 1.06792
lForeArm -0.0938587 1.56004 -0.53078 0.307286 0.607679 -0.51297 0.52265 1.06792
rHand 0.0537404 1.53211 0.968904 -0.374065 -0.910361 0.176597 0.0114954 1.06792
rForeArm -0.0282098 1.53683 0.618358 0.476646 0.597761 -0.291239 0.575039 1.06792
lFoot -0.139202 0.0702571 -0.145261 0.037241 0.197074 -0.841151 0.502235 1.06792
rFoot -0.0814348 0.0468105 0.215581 0.837922 0.528783 0.0180882 0.133972 1.06792
head 0.0437368 1.73996 0.0633137 0.00848893 -0.69628 -0.00125679 0.717719 1.06792
hip -0.0547205 1.11518 0.215245 0.7693 0.629337 -0.0353576 0.104218 1.06792
lHand -0.0272884 1.54538 -0.895494 0.199555 -0.0334869 -0.502523 0.840552 1.06792
lForeArm -0.0938587 1.56004 -0.53078 0.307286 0.607679 -0.51297 0.52265 1.06792
rHand 0.05416 1.5319 0.968999 -0.374089 -0.910576 0.175315 0.0132107 1.06792
rForeArm -0.0282189 1.53702 0.618334 0.475032 0.599079 -0.289998 0.57563 1.06792
lFoot -0.138875 0.0702951 -0.145288 0.0371489 0.197059 -0.841068 0.502387 1.06792
rFoot -0.0814102 0.0467525 0.215541 0.83786 0.528871 0.0181232 0.134004 1.06792
head 0.043438 1.73992 0.0629632 0.00853009 -0.696468 -0.00129763 0.717536 1.06792
hip -0.0547609 1.11518 0.215229 0.769259 0.629374 -0.0349842 0.104429 1.06792
lHand -0.0275562 1.54554 -0.895658 0.200279 -0.0337471 -0.50491 0.838937 1.06792
lForeArm -0.0938587 1.56004 -0.53078 0.307286 0.607679 -0.51297 0.52265 1.06792
rHand 0.0551431 1.53174 0.96889 -0.376235 -0.90985 0.174309 0.0154099 1.06792
rForeArm -0.0282719 1.53721 0.618392 0.474257 0.6001 -0.287982 0.576218 1.06792
lFoot -0.138961 0.0703158 -0.145303 0.037504 0.196942 -0.841269 0.50207 1.06792
rFoot -0.0815259 0.0467544 0.215681 0.837932 0.528775 0.0181043 0.133934 1.06792
head 0.0435297 1.73993 0.063273 0.0084564 -0.696508 -0.00128609 0.717498 1.06792
hip -0.0550185 1.11501 0.215112 0.769187 0.629483 -0.034845 0.104344 1.06792
lHand -0.0275283 1.54562 -0.895651 0.200932 -0.03374 -0.506459 0.837847 1.06792
lForeArm -0.0939552 1.56119 -0.534051 0.299166 0.610633 -0.510052 0.526758 1.06792
rHand 0.0558875 1.5315 0.968819 -0.380316 -0.908275 0.173455 0.0175743 1.06792
rForeArm -0.0283775 1.53739 0.61835 0.473071 0.600729 -0.287371 0.576842 1.06792
lFoot -0.138955 0.0702296 -0.145277 0.037561 0.196874 -0.841298 0.502043 1.06792
rFoot -0.0815805 0.0468415 0.215617 0.83793 0.52878 0.0180804 0.133936 1.06792
head 0.0434904 1.73994 0.0632553 0.00856017 -0.696731 -0.00139982 0.71728 1.06792
hip -0.0550368 1.115 0.215078 0.76917 0.629479 -0.0347056 0.104545 1.06792
lHand -0.0277723 1.54601 -0.895751 0.201205 -0.0333241 -0.506939 0.837508 1.06792
lForeArm -0.0921563 1.56433 -0.537638 0.29536 0.612244 -0.510965 0.526151 1.06792
rHand 0.0567116 1.5313 0.96876 -0.384428 -0.906511 0.173355 0.0200102 1.06792
rForeArm -0.0280464 1.53778 0.618538 0.474034 0.600645 -0.288352 0.575649 1.06792
lFoot -0.138801 0.0703125 -0.145252 0.0374871 0.19688 -0.841381 0.501907 1.06792
rFoot -0.0813957 0.0470036 0.215786 0.837949 0.528766 0.0179883 0.133885 1.06792
head 0.0432966 1.73991 0.0629215 0.0085314 -0.696848 -0.00137837 0.717166 1.06792
hip -0.0550512 1.115 0.215043 0.769066 0.629576 -0.0344522 0.104807 1.06792
lHand -0.0282345 1.54636 -0.895939 0.201172 -0.0327563 -0.50578 0.838238 1.06792
lForeArm -0.0919715 1.5647 -0.538064 0.295016 0.612583 -0.51117 0.52575 1.06792
rHand 0.0574152 1.53144 0.968687 -0.385578 -0.905861 0.173925 0.0222844 1.06792
rForeArm -0.0278138 1.53808 0.618531 0.474551 0.600159 -0.289102 0.575353 1.06792
lFoot -0.138857 0.0703106 -0.145229 0.0376369 0.196687 -0.841413 0.501919 1.06792
rFoot -0.0813932 0.0469944 0.215828 0.837916 0.528826 0.0180936 0.133833 1.06792
head 0.0433347 1.73993 0.0629907 0.00850954 -0.697054 -0.0014157 0.716967 1.06792
hip -0.0551429 1.11503 0.214829 0.769062 0.629586 -0.0344214 0.104787 1.06792
lHand -0.0287423 1.54667 -0.896065 0.200441 -0.0313623 -0.503365 0.839919 1.06792
lForeArm -0.0918498 1.565 -0.538439 0.294428 0.612955 -0.510875 0.525933 1.06792
rHand 0.0581321 1.53165 0.968638 -0.385586 -0.905681 0.174653 0.0236879 1.06792
rForeArm -0.0277753 1.5383 0.61843 0.474505 0.599494 -0.290451 0.575404 1.06792
lFoot -0.138929 0.0703746 -0.145304 0.0377221 0.19663 -0.841484 0.501815 1.06792
rFoot -0.0814949 0.0471781 0.215735 0.837919 0.528814 0.0180775 0.133865 1.06792
head 0.0433117 1.73991 0.0629654 0.00855843 -0.697242 -0.00150746 0.716783 1.06792
hip -0.0551412 1.11504 0.214777 0.769038 0.629611 -0.0343948 0.104821 1.06792
lHand -0.029492 1.54707 -0.89631 0.199294 -0.0294498 -0.501261 0.841518 1.06792
lForeArm -0.0919213 1.5653 -0.538814 0.293819 0.613366 -0.510449 0.526208 1.06792
rHand 0.0583107 1.53227 0.968703 -0.384584 -0.906011 0.175185 0.0234343 1.06792
rForeArm -0.0274912 1.53831 0.618317 0.474607 0.598658 -0.291777 0.575519 1.06792
lFoot -0.138898 0.0703734 -0.145376 0.0377164 0.196485 -0.841543 0.501773 1.06792
rFoot -0.0814439 0.047177 0.21574 0.83791 0.528794 0.0180623 0.134008 1.06792
head 0.0432664 1.73987 0.0625231 0.00845243 -0.697419 -0.00166258 0.716612 1.06792
hip -0.055086 1.11503 0.214714 0.768973 0.629645 -0.0344578 0.105075 1.06792
lHand -0.0302229 1.54719 -0.896771 0.198145 -0.0276876 -0.499907 0.842653 1.06792
lForeArm -0.0917754 1.56556 -0.539197 0.293478 0.613722 -0.510065 0.526355 1.06792
rHand 0.0576094 1.53323 0.968586 -0.380911 -0.907601 0.175428 0.0197878 1.06792
rForeArm -0.0273703 1.53813 0.617901 0.474678 0.598583 -0.292197 0.575326 1.06792
lFoot -0.138967 0.070261 -0.145479 0.0377539 0.196385 -0.841553 0.501794 1.06792
rFoot -0.0814377 0.0469652 0.215429 0.837926 0.528773 0.0180388 0.133992 1.06792
head 0.0434541 1.73989 0.0628381 0.00852572 -0.697532 -0.00184322 0.7165 1.06792
hip -0.0550728 1.11482 0.214167 0.768984 0.629628 -0.0345506 0.10506 1.06792
lHand -0.0306436 1.54751 -0.896935 0.197557 -0.0263482 -0.499008 0.843367 1.06792
lForeArm -0.0916669 1.5658 -0.539595 0.293653 0.61394 -0.509613 0.526442 1.06792
rHand 0.0574871 1.53398 0.968519 -0.379071 -0.90833 0.175781 0.0185346 1.06792
rForeArm -0.0275483 1.53823 0.61765 0.473171 0.599413 -0.292044 0.575781 1.06792
lFoot -0.138985 0.0701909 -0.145478 0.0379731 0.196322 -0.841637 0.501661 1.06792
rFoot -0.0814496 0.0469742 0.215432 0.837903 0.528797 0.017963 0.13405 1.06792
head 0.0434427 1.73984 0.0628161 0.00830886 -0.697645 -0.00178156 0.716393 1.06792
hip -0.0550139 1.11481 0.214108 0.768944 0.629689 -0.0345422 0.104994 1.06792
lHand -0.0310342 1.5479 -0.896992 0.19755 -0.0253119 -0.498463 0.843723 1.06792
lForeArm -0.0915571 1.56603 -0.540005 0.293708 0.614172 -0.509299 0.526445 1.06792
rHand 0.0564995 1.53536 0.968717 -0.373118 -0.910763 0.17636 0.0138091 1.06792
rForeArm -0.0276661 1.5381 0.617614 0.47204 0.601218 -0.289965 0.575878 1.06792
lFoot -0.138974 0.0702133 -0.145418 0.0381037 0.196184 -0.841589 0.501785 1.06792
rFoot -0.0814073 0.0469692 0.215442 0.837939 0.528739 0.0179418 0.134058 1.06792
head 0.0433999 1.73979 0.0628049 0.00789315 -0.697698 -0.00190289 0.716346 1.06792
hip -0.0553052 1.11463 0.213634 0.768987 0.629665 -0.0345008 0.104835 1.06792
lHand -0.0312474 1.54839 -0.897136 0.198139 -0.0249221 -0.498043 0.843844 1.06792
lForeArm -0.0914862 1.56621 -0.540481 0.294425 0.614154 -0.509241 0.526121 1.06792
rHand 0.0558317 1.53617 0.968725 -0.369896 -0.912069 0.176554 0.0116927 1.06792
rForeArm -0.027668 1.53805 0.617629 0.470105 0.602813 -0.288618 0.57647 1.06792
lFoot -0.139036 0.0701869 -0.145451 0.0381211 0.196115 -0.841652 0.501704 1.06792
rFoot -0.081399 0.0469719 0.215494 0.837993 0.528682 0.0179402 0.133946 1.06792
head 0.0433552 1.73977 0.0626526 0.0076394 -0.697785 -0.00194356 0.716264 1.06792
hip -0.0550363 1.11484 0.213859 0.768888 0.629748 -0.0345096 0.105056 1.06792
lHand -0.0311739 1.5488 -0.897079 0.199675 -0.0249657 -0.498117 0.843437 1.06792
lForeArm -0.0913947 1.5664 -0.540919 0.294441 0.614261 -0.509217 0.52601 1.06792
rHand 0.0552821 1.53724 0.968497 -0.367054 -0.913156 0.176988 0.00960019 1.06792
rForeArm -0.0279533 1.53831 0.617368 0.468135 0.603774 -0.287984 0.577384 1.06792
lFoot -0.13911 0.0702538 -0.145538 0.0382832 0.196033 -0.841842 0.501405 1.06792
rFoot -0.0815337 0.0470812 0.215497 0.837951 0.528755 0.0178882 0.133925 1.06792
head 0.0433295 1.73973 0.0626163 0.00733184 -0.697904 -0.00190875 0.716151 1.06792
hip -0.0549757 1.11485 0.213745 0.768856 0.629756 -0.0347671 0.105165 1.06792
lHand -0.0309727 1.5493 -0.896944 0.201535 -0.0251056 -0.498134 0.842981 1.06792
lForeArm -0.0913149 1.56653 -0.541397 0.294381 0.614331 -0.509306 0.525875 1.06792
rHand 0.0551786 1.53765 0.968358 -0.366244 -0.913444 0.177181 0.00964124 1.06792
rForeArm -0.0278668 1.53844 0.617359 0.467687 0.604321 -0.287141 0.577594 1.06792
lFoot -0.138945 0.0704273 -0.145378 0.0383629 0.195914 -0.841798 0.501521 1.06792
rFoot -0.0815225 0.0470839 0.215543 0.837998 0.528695 0.0177959 0.133881 1.06792
head 0.0430745 1.73969 0.0623412 0.0071918 -0.697912 -0.00192237 0.716145 1.06792
hip -0.0552747 1.11479 0.213568 0.768716 0.629907 -0.0350072 0.105201 1.06792
lHand -0.0310905 1.54968 -0.896968 0.202806 -0.0251231 -0.497844 0.842846 1.06792
lForeArm -0.0935683 1.5667 -0.54172 0.293502 0.614731 -0.508795 0.526394 1.06792
rHand 0.0553728 1.53795 0.968512 -0.366965 -0.913029 0.17775 0.0109265 1.06792
rForeArm -0.0278126 1.53856 0.617365 0.466943 0.604595 -0.287361 0.5778 1.06792
lFoot -0.139049 0.070418 -0.145329 0.0384717 0.195821 -0.841904 0.50137 1.06792
rFoot -0.0815235 0.0470923 0.215567 0.838016 0.528673 0.0177523 0.133862 1.06792
head 0.0431749 1.73972 0.0624075 0.00755259 -0.698027 -0.00189111 0.716029 1.06792
hip -0.0552269 1.11485 0.213438 0.768653 0.629951 -0.0350361 0.105389 1.06792
lHand -0.0310283 1.54981 -0.89695 0.203753 -0.0252857 -0.497347 0.842907 1.06792
lForeArm -0.0911827 1.55889 -0.531675 0.299865 0.616231 -0.50634 0.523412 1.06792
rHand 0.0556843 1.53832 0.968501 -0.367839 -0.912556 0.178322 0.0117003 1.06792
rForeArm -0.0278924 1.53865 0.617339 0.466128 0.604211 -0.288547 0.578269 1.06792
lFoot -0.139115 0.0704738 -0.145375 0.0385939 0.195784 -0.842048 0.501132 1.06792
rFoot -0.0815246 0.0471007 0.21559 0.838033 0.528651 0.0177099 0.133844 1.06792
head 0.0432013 1.73977 0.0623631 0.00774834 -0.698129 -0.0017899 0.715928 1.06792
hip -0.0551621 1.11486 0.213325 0.76854 0.630057 -0.0351626 0.105541 1.06792
lHand -0.0311513 1.54996 -0.896925 0.204211 -0.0251379 -0.497071 0.842963 1.06792
lForeArm -0.0910535 1.55859 -0.531666 0.297483 0.616467 -0.505925 0.524892 1.06792
rHand 0.0561687 1.53837 0.968613 -0.370152 -0.911522 0.178754 0.0127276 1.06792
rForeArm -0.0279312 1.53876 0.617371 0.465996 0.604308 -0.289165 0.577965 1.06792
lFoot -0.1393 0.0704646 -0.145248 0.0385638 0.195614 -0.842073 0.501161 1.06792
rFoot -0.0815256 0.0471088 0.215613 0.838051 0.52863 0.017669 0.133826 1.06792
head 0.0432415 1.73984 0.0623028 0.00809723 -0.69824 -0.00168262 0.715816 1.06792
hip -0.0551058 1.11485 0.21319 0.768437 0.63019 -0.0351378 0.105503 1.06792
lHand -0.0311579 1.54976 -0.89706 0.203459 -0.0251417 -0.497811 0.842708 1.06792
lForeArm -0.0922542 1.55781 -0.532891 0.292648 0.614502 -0.506435 0.529403 1.06792
rHand 0.0563753 1.53834 0.968288 -0.371231 -0.911072 0.178785 0.0131156 1.06792
rForeArm -0.0278803 1.53867 0.617273 0.466713 0.604677 -0.289129 0.577017 1.06792
lFoot -0.139315 0.0704889 -0.14521 0.0386614 0.195515 -0.842176 0.501018 1.06792
rFoot -0.0815269 0.0471175 0.215638 0.838069 0.528607 0.0176238 0.133807 1.06792
head 0.0431746 1.73987 0.0620999 0.0085693 -0.69826 -0.00149505 0.715791 1.06792
hip -0.0549939 1.11484 0.213159 0.768436 0.630232 -0.0348852 0.105343 1.06792
lHand -0.0312607 1.54944 -0.897322 0.202219 -0.0254773 -0.498822 0.842398 1.06792
lForeArm -0.0918918 1.55857 -0.531955 0.29403 0.61587 -0.503988 0.529383 1.06792
rHand 0.056706 1.53834 0.968538 -0.372071 -0.910751 0.178682 0.0129521 1.06792
rForeArm -0.0278618 1.53859 0.617234 0.465578 0.60523 -0.289527 0.577156 1.06792
lFoot -0.139365 0.0703999 -0.145169 0.0386745 0.195445 -0.842245 0.500929 1.06792
rFoot -0.0815617 0.0471486 0.215709 0.838072 0.528583 0.0176429 0.133884 1.06792
head 0.0432013 1.73991 0.0620544 0.00877804 -0.698287 -0.00139716 0.715762 1.06792
hip -0.054968 1.11483 0.21304 0.768412 0.630274 -0.0345869 0.105365 1.06792
lHand -0.0313706 1.5492 -0.897715 0.201064 -0.0257661 -0.498958 0.842586 1.06792
lForeArm -0.0921589 1.55837 -0.532349 0.293978 0.61656 -0.502873 0.52967 1.06792
rHand 0.0567601 1.53826 0.968534 -0.371488 -0.911351 0.176908 0.0118081 1.06792
rForeArm -0.0278383 1.53854 0.617217 0.464943 0.605534 -0.290562 0.576828 1.06792
lFoot -0.139167 0.0704004 -0.145372 0.0387486 0.195157 -0.842576 0.500477 1.06792
rFoot -0.0815668 0.0471597 0.215739 0.838088 0.52856 0.0176065 0.133875 1.06792
head 0.043202 1.73994 0.0620167 0.00871585 -0.698306 -0.00130335 0.715745 1.06792
hip -0.0549246 1.1148 0.212948 0.768317 0.630417 -0.0344173 0.105256 1.06792
lHand -0.0316133 1.5491 -0.897954 0.200352 -0.0257415 -0.498594 0.842972 1.06792
lForeArm -0.0918229 1.55818 -0.532074 0.294035 0.616627 -0.503526 0.528939 1.06792
rHand 0.0570209 1.53859 0.96805 -0.370633 -0.911721 0.176888 0.0103075 1.06792
rForeArm -0.0276415 1.53856 0.61728 0.463873 0.607796 -0.288288 0.576451 1.06792
lFoot -0.139108 0.0705379 -0.145225 0.0386776 0.195446 -0.842446 0.500589 1.06792
rFoot -0.0815717 0.0471703 0.215767 0.838104 0.528539 0.0175722 0.133867 1.06792
head 0.0431163 1.7399 0.0617499 0.00866312 -0.698363 -0.00130621 0.71569 1.06792
hip -0.0547976 1.1148 0.21287 0.768353 0.630384 -0.0343204 0.105228 1.06792
lHand -0.0316504 1.54891 -0.897988 0.200029 -0.0252547 -0.498252 0.843264 1.06792
lForeArm -0.0915525 1.55823 -0.531894 0.294699 0.616828 -0.50345 0.528407 1.06792
rHand 0.0572423 1.53888 0.967931 -0.368934 -0.912462 0.176654 0.00973965 1.06792
rForeArm -0.027658 1.53836 0.617264 0.461569 0.608913 -0.287636 0.577447 1.06792
lFoot -0.139123 0.0704578 -0.145169 0.0384771 0.19558 -0.842657 0.500198 1.06792
rFoot -0.0815717 0.0471703 0.215767 0.838104 0.528539 0.0175722 0.133867 1.06792
head 0.043124 1.73987 0.0617223 0.00848937 -0.698378 -0.00105363 0.715678 1.06792
hip -0.0547322 1.11477 0.21275 0.768257 0.630557 -0.0342792 0.104898 1.06792
lHand -0.0317569 1.54896 -0.898079 0.200225 -0.0247541 -0.497546 0.84365 1.06792
lForeArm -0.0917149 1.55816 -0.532047 0.295345 0.616121 -0.504194 0.528162 1.06792
rHand 0.0578121 1.53921 0.967841 -0.360762 -0.915836 0.175963 0.0114733 1.06792
rForeArm -0.0275917 1.53832 0.617065 0.459781 0.609312 -0.287327 0.578605 1.06792
lFoot -0.139022 0.0704861 -0.14539 0.0380068 0.195767 -0.842654 0.500165 1.06792
rFoot -0.0814176 0.0472871 0.216147 0.838328 0.527962 0.0180177 0.134679 1.06792
head 0.0431322 1.73991 0.0616763 0.008463 -0.698361 -0.000995453 0.715695 1.06792
hip -0.0546833 1.11478 0.21261 0.768215 0.630652 -0.0344576 0.104579 1.06792
lHand -0.031698 1.54897 -0.898167 0.201161 -0.024378 -0.496032 0.844329 1.06792
lForeArm -0.0915574 1.55797 -0.532024 0.295003 0.615676 -0.504616 0.528469 1.06792
rHand 0.0581601 1.53933 0.967506 -0.355931 -0.917814 0.175414 0.0126518 1.06792
rForeArm -0.0274383 1.53825 0.616809 0.458949 0.610113 -0.286817 0.578675 1.06792
lFoot -0.139122 0.0704634 -0.145374 0.0367318 0.196488 -0.8424 0.500406 1.06792
rFoot -0.081913 0.0473081 0.216641 0.838331 0.527877 0.018195 0.134963 1.06792
head 0.0432029 1.73989 0.0614748 0.00854318 -0.698253 -0.000645935 0.7158 1.06792
hip -0.0542536 1.11471 0.212619 0.768269 0.630574 -0.0346626 0.104584 1.06792
lHand -0.0316601 1.54892 -0.898165 0.20182 -0.0239979 -0.495284 0.844622 1.06792
lForeArm -0.0914792 1.55786 -0.532198 0.2941 0.615908 -0.504825 0.528502 1.06792
rHand 0.0591959 1.53951 0.967053 -0.352192 -0.919277 0.175173 0.0143072 1.06792
rForeArm -0.0274206 1.53804 0.616786 0.45684 0.611255 -0.286242 0.579422 1.06792
lFoot -0.138908 0.0701813 -0.145327 0.0362205 0.196722 -0.84259 0.500031 1.06792
rFoot -0.0819535 0.0474181 0.216594 0.838505 0.527558 0.0181618 0.135138 1.06792
head 0.0432636 1.73998 0.0614262 0.00880854 -0.698369 -0.000422864 0.715684 1.06792
hip -0.0542719 1.11477 0.212465 0.768285 0.630506 -0.034978 0.10477 1.06792
lHand -0.0316806 1.5487 -0.898307 0.202172 -0.023441 -0.496357 0.843923 1.06792
lForeArm -0.0912803 1.55757 -0.532279 0.293298 0.616327 -0.504264 0.528994 1.06792
rHand 0.0600421 1.53961 0.966821 -0.350774 -0.919807 0.175123 0.0156583 1.06792
rForeArm -0.0274378 1.53782 0.616706 0.455462 0.612273 -0.286482 0.579313 1.06792
lFoot -0.13879 0.0701859 -0.145467 0.0361328 0.196578 -0.842732 0.499855 1.06792
rFoot -0.0819466 0.0474389 0.2167 0.838651 0.527295 0.0178398 0.135297 1.06792
head 0.0433555 1.74013 0.0613825 0.0093306 -0.698387 -0.000591758 0.715659 1.06792
hip -0.0543222 1.11485 0.212287 0.768256 0.630497 -0.035034 0.105022 1.06792
lHand -0.0315127 1.54854 -0.898486 0.201733 -0.0229538 -0.49746 0.843392 1.06792
lForeArm -0.0910249 1.55729 -0.532405 0.292602 0.616291 -0.503943 0.529727 1.06792
rHand 0.0607781 1.5396 0.966272 -0.352108 -0.919136 0.175896 0.0164165 1.06792
rForeArm -0.0272915 1.53742 0.616364 0.454649 0.613518 -0.28661 0.578572 1.06792
lFoot -0.138832 0.0701023 -0.145534 0.0361858 0.196377 -0.842717 0.499955 1.06792
rFoot -0.0818672 0.0474726 0.216738 0.838984 0.526774 0.0175442 0.135302 1.06792
head 0.0434239 1.74014 0.0612857 0.00982837 -0.698489 -0.000776851 0.715553 1.06792
hip -0.0544311 1.11461 0.211879 0.768276 0.630474 -0.0348256 0.105082 1.06792
lHand -0.031317 1.54814 -0.898609 0.200679 -0.0224211 -0.498246 0.843194 1.06792
lForeArm -0.0906911 1.5571 -0.532612 0.293641 0.615863 -0.504529 0.529092 1.06792
rHand 0.062054 1.53997 0.96585 -0.354634 -0.917786 0.177871 0.0162807 1.06792
rForeArm -0.0271412 1.53687 0.61637 0.452574 0.614879 -0.287122 0.578499 1.06792
lFoot -0.138803 0.0699161 -0.14543 0.0359005 0.196652 -0.842818 0.499697 1.06792
rFoot -0.0818706 0.0475035 0.216813 0.839167 0.526453 0.0173379 0.135447 1.06792
head 0.0435157 1.74024 0.0612359 0.0103717 -0.698686 -0.000818873 0.715353 1.06792
hip -0.0546063 1.11467 0.211704 0.768269 0.630499 -0.0343395 0.10514 1.06792
lHand -0.0311532 1.54801 -0.898884 0.199951 -0.0221035 -0.497395 0.843878 1.06792
lForeArm -0.0906949 1.55705 -0.532681 0.294681 0.615463 -0.504606 0.528906 1.06792
rHand 0.0630162 1.54042 0.965589 -0.355839 -0.917031 0.179399 0.0157655 1.06792
rForeArm -0.0270123 1.53622 0.616197 0.451377 0.616027 -0.288436 0.577559 1.06792
lFoot -0.13879 0.0698365 -0.145499 0.0347933 0.197138 -0.842779 0.499649 1.06792
rFoot -0.0818712 0.0475307 0.216901 0.839297 0.526221 0.0172374 0.135556 1.06792
head 0.0435907 1.74032 0.0612097 0.010666 -0.6989 -0.000949484 0.715139 1.06792
hip -0.0548652 1.11476 0.211548 0.768347 0.630429 -0.0339417 0.105118 1.06792
lHand -0.0305831 1.5482 -0.898932 0.199923 -0.022012 -0.495407 0.845055 1.06792
lForeArm -0.0904886 1.55669 -0.532718 0.295495 0.614899 -0.504685 0.529032 1.06792
rHand 0.0640781 1.54107 0.965045 -0.356178 -0.916484 0.181627 0.0143535 1.06792
rForeArm -0.0267224 1.53586 0.616334 0.450759 0.617135 -0.289404 0.576373 1.06792
lFoot -0.138475 0.0699241 -0.145454 0.0336084 0.197655 -0.84293 0.499271 1.06792
rFoot -0.0818721 0.047557 0.216985 0.839422 0.525997 0.0171421 0.135661 1.06792
head 0.043703 1.74054 0.0613244 0.0107515 -0.699078 -0.000832409 0.714964 1.06792
hip -0.0552058 1.11507 0.211278 0.768304 0.630425 -0.0336518 0.105552 1.06792
lHand -0.0302254 1.54843 -0.899075 0.200336 -0.0217004 -0.493497 0.846082 1.06792
lForeArm -0.0905805 1.55656 -0.532772 0.296309 0.614473 -0.504374 0.529369 1.06792
rHand 0.0648448 1.54214 0.964257 -0.355297 -0.916399 0.183854 0.0132366 1.06792
rForeArm -0.0268731 1.53566 0.615948 0.448871 0.618061 -0.291099 0.576 1.06792
lFoot -0.138446 0.0699728 -0.145618 0.0328526 0.197876 -0.843196 0.498786 1.06792
rFoot -0.0818729 0.0475838 0.217071 0.839551 0.525767 0.0170436 0.135768 1.06792
head 0.0437356 1.74058 0.0613513 0.0105402 -0.699258 -0.000786383 0.714792 1.06792
hip -0.0556029 1.1152 0.21113 0.76817 0.630553 -0.0332628 0.105882 1.06792
lHand -0.0296764 1.54882 -0.898928 0.201756 -0.0215194 -0.490222 0.847652 1.06792
lForeArm -0.0908483 1.55655 -0.53325 0.295869 0.61425 -0.503695 0.530519 1.06792
rHand 0.0662571 1.54306 0.963596 -0.351403 -0.917309 0.186715 0.0141016 1.06792
rForeArm -0.0268766 1.53515 0.615733 0.447362 0.619046 -0.29199 0.575666 1.06792
lFoot -0.138376 0.0699489 -0.14566 0.0331144 0.197416 -0.843496 0.498441 1.06792
rFoot -0.0818732 0.047594 0.217103 0.839599 0.525681 0.0170059 0.135809 1.06792
head 0.0437682 1.74061 0.0613725 0.0103451 -0.699477 -0.000791106 0.71458 1.06792
hip -0.0560313 1.11531 0.211038 0.767849 0.630956 -0.032933 0.105919 1.06792
