tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
hip 0.118709 1.02895 0.114847 0.653763 0.753651 -0.064129 0.0221856 1.04752
lHand 0.0655508 1.44238 -0.995159 0.123934 0.0184104 -0.679711 0.722699 1.04752
lForeArm 0.0710632 1.50438 -0.630939 0.464971 0.435793 -0.589273 0.496633 1.04752
rHand -0.0148776 1.48649 0.864034 0.682028 0.722506 -0.0650232 0.0927086 1.04752
rForeArm 0.0360998 1.52699 0.498633 0.615472 0.402188 -0.318035 0.598576 1.04752
lFoot 0.0863798 0.0866653 -0.247415 0.138786 0.0546135 -0.838358 0.524321 1.04752
rFoot 0.0535142 0.00107288 0.130449 0.853781 0.498133 -0.0816656 0.127487 1.04752
head 0.220921 1.73675 -0.0507665 0.108157 -0.683788 0.0523454 0.719719 1.04752
hip 0.119147 1.02934 0.115525 0.654023 0.753372 -0.0645291 0.0227974 1.04752
lHand 0.0644743 1.44123 -0.995299 0.121844 0.0172672 -0.683333 0.719661 1.04752
lForeArm 0.0714319 1.50429 -0.631268 0.463885 0.435323 -0.591292 0.49566 1.04752
rHand -0.0147753 1.48432 0.864041 0.679645 0.725462 -0.0605661 0.0901061 1.04752
rForeArm 0.0364788 1.52686 0.49835 0.616283 0.402235 -0.317293 0.598103 1.04752
lFoot 0.0861045 0.0866952 -0.247551 0.13901 0.0547177 -0.838315 0.524319 1.04752
rFoot 0.0535413 0.00111723 0.130451 0.853672 0.498351 -0.0815232 0.127453 1.04752
head 0.221722 1.73678 -0.0510035 0.108043 -0.684093 0.0523691 0.719445 1.04752
hip 0.119118 1.02944 0.115373 0.654301 0.753132 -0.064314 0.023385 1.04752
lHand 0.063257 1.44017 -0.995636 0.120126 0.0163647 -0.686644 0.716814 1.04752
lForeArm 0.0716505 1.50405 -0.63171 0.463009 0.4351 -0.592842 0.494822 1.04752
rHand -0.0150398 1.48239 0.863455 0.678921 0.72672 -0.0569668 0.0877435 1.04752
rForeArm 0.036664 1.52657 0.497806 0.617194 0.402017 -0.316845 0.597547 1.04752
lFoot 0.0861547 0.0869505 -0.247745 0.13852 0.0540856 -0.838361 0.52444 1.04752
rFoot 0.0534556 0.000996351 0.130172 0.85354 0.49855 -0.081259 0.12773 1.04752
head 0.222493 1.73675 -0.0515273 0.107852 -0.684389 0.0524315 0.719188 1.04752
hip 0.118873 1.02923 0.114577 0.654668 0.752855 -0.0637637 0.0235314 1.04752
lHand 0.0623798 1.4394 -0.995795 0.118584 0.0162587 -0.688403 0.715385 1.04752
lForeArm 0.0718566 1.5039 -0.631977 0.462649 0.434914 -0.594443 0.493399 1.04752
rHand -0.0148979 1.48114 0.863021 0.678128 0.727782 -0.0553327 0.0861062 1.04752
rForeArm 0.0371425 1.52596 0.497424 0.619042 0.400732 -0.318081 0.59584 1.04752
lFoot 0.0863016 0.0865471 -0.24772 0.138561 0.054069 -0.838525 0.524169 1.04752
rFoot 0.0534163 0.00102794 0.130156 0.853516 0.498719 -0.0811463 0.127301 1.04752
head 0.223649 1.7368 -0.0512369 0.10762 -0.684731 0.0522806 0.718907 1.04752
hip 0.119331 1.0297 0.115262 0.654967 0.752634 -0.0631479 0.0239407 1.04752
lHand 0.0611126 1.43895 -0.99594 0.116357 0.018584 -0.687414 0.716643 1.04752
lForeArm 0.0719786 1.50386 -0.632359 0.461738 0.434624 -0.596034 0.492588 1.04752
rHand -0.0148712 1.48075 0.862753 0.676048 0.729657 -0.055682 0.0863683 1.04752
rForeArm 0.037402 1.52575 0.496728 0.619387 0.400078 -0.317958 0.595986 1.04752
lFoot 0.0860147 0.0865431 -0.247821 0.138725 0.0540847 -0.838529 0.524118 1.04752
rFoot 0.0534072 0.00115287 0.129912 0.85343 0.498745 -0.0810991 0.127802 1.04752
head 0.224534 1.73672 -0.0515006 0.107155 -0.68497 0.0521622 0.718758 1.04752
hip 0.119346 1.02972 0.115094 0.655336 0.752317 -0.0630408 0.024076 1.04752
lHand 0.0599487 1.43876 -0.996102 0.114546 0.0207738 -0.685995 0.718233 1.04752
lForeArm 0.0719891 1.50369 -0.632382 0.460813 0.434667 -0.597071 0.492162 1.04752
rHand -0.015184 1.48095 0.8627 0.673158 0.731929 -0.0563527 0.089239 1.04752
rForeArm 0.0380199 1.52548 0.49656 0.619609 0.39945 -0.317338 0.596508 1.04752
lFoot 0.086303 0.0871142 -0.24769 0.138374 0.0536071 -0.838566 0.524201 1.04752
rFoot 0.0534259 0.00121462 0.129866 0.853399 0.498809 -0.0810327 0.127804 1.04752
head 0.225342 1.73659 -0.0520468 0.106564 -0.685231 0.0519724 0.718611 1.04752
hip 0.118958 1.02934 0.114083 0.65564 0.752065 -0.0628239 0.024226 1.04752
lHand 0.0590011 1.43856 -0.996349 0.11276 0.0233199 -0.68378 0.720545 1.04752
lForeArm 0.0718877 1.50354 -0.632524 0.459507 0.436065 -0.596471 0.492872 1.04752
rHand -0.0159814 1.48132 0.862499 0.6693 0.734912 -0.0560402 0.0938103 1.04752
rForeArm 0.0382628 1.52479 0.496163 0.61974 0.399613 -0.316028 0.596957 1.04752
lFoot 0.0862007 0.0871739 -0.24797 0.13815 0.05358 -0.838605 0.524199 1.04752
rFoot 0.0533792 0.00137854 0.129942 0.853484 0.498785 -0.081061 0.12731 1.04752
head 0.226572 1.73652 -0.0517833 0.105695 -0.685507 0.0515396 0.718507 1.04752
hip 0.119493 1.02951 0.114635 0.65599 0.751824 -0.0621032 0.0241051 1.04752
lHand 0.0578884 1.43852 -0.996568 0.110644 0.026407 -0.680447 0.723915 1.04752
lForeArm 0.0718715 1.50334 -0.632849 0.458066 0.436948 -0.596532 0.493357 1.04752
rHand -0.0172104 1.48193 0.862284 0.664326 0.738918 -0.0553001 0.0980503 1.04752
rForeArm 0.0386405 1.52403 0.495665 0.61949 0.400754 -0.314041 0.597501 1.04752
lFoot 0.0861194 0.0865856 -0.247523 0.138291 0.0541026 -0.838528 0.524233 1.04752
rFoot 0.0534892 0.00144565 0.130027 0.853692 0.498414 -0.0810517 0.127371 1.04752
head 0.227584 1.73641 -0.0521097 0.104848 -0.685722 0.0512657 0.718445 1.04752
hip 0.119674 1.02939 0.114362 0.656329 0.751588 -0.0614922 0.0238162 1.04752
lHand 0.0571568 1.43825 -0.996952 0.109076 0.0276362 -0.679256 0.725224 1.04752
lForeArm 0.071686 1.50301 -0.63316 0.456253 0.438755 -0.595378 0.494826 1.04752
rHand -0.0178624 1.48268 0.862378 0.65856 0.743298 -0.0544973 0.1041 1.04752
rForeArm 0.0391054 1.52333 0.495256 0.619365 0.401373 -0.312454 0.598046 1.04752
lFoot 0.0862533 0.0869753 -0.247544 0.137905 0.0536973 -0.838479 0.524454 1.04752
rFoot 0.0536001 0.00156462 0.129947 0.853896 0.497981 -0.081599 0.12735 1.04752
head 0.228416 1.73628 -0.0527163 0.104227 -0.685874 0.051027 0.718407 1.04752
hip 0.119423 1.02901 0.11363 0.656469 0.751474 -0.0614282 0.0236898 1.04752
lHand 0.0563364 1.438 -0.997244 0.108292 0.0285282 -0.678765 0.725767 1.04752
lForeArm 0.071419 1.50287 -0.633389 0.455379 0.439607 -0.594892 0.495458 1.04752
rHand -0.0193748 1.48383 0.861852 0.653593 0.746177 -0.0547364 0.114195 1.04752
rForeArm 0.0395797 1.52266 0.494902 0.619281 0.401723 -0.311061 0.598624 1.04752
lFoot 0.0860827 0.0870029 -0.247816 0.137965 0.0536213 -0.83851 0.524396 1.04752
rFoot 0.0532482 0.00165713 0.130146 0.853889 0.498053 -0.0814962 0.127185 1.04752
head 0.229648 1.73625 -0.0525861 0.103659 -0.685979 0.0503769 0.718435 1.04752
hip 0.120239 1.0293 0.114327 0.65681 0.751161 -0.0618228 0.0231528 1.04752
lHand 0.0560101 1.43764 -0.997387 0.108175 0.0288652 -0.679085 0.725471 1.04752
lForeArm 0.071457 1.50256 -0.633602 0.454721 0.439997 -0.595047 0.495531 1.04752
rHand -0.0205584 1.48501 0.860001 0.653142 0.745052 -0.0558618 0.123222 1.04752
rForeArm 0.0399709 1.52213 0.494432 0.619396 0.402321 -0.310015 0.598646 1.04752
lFoot 0.086169 0.0863938 -0.247463 0.138337 0.0538581 -0.838524 0.524251 1.04752
rFoot 0.0534528 0.00148714 0.130446 0.854015 0.497832 -0.0816182 0.127123 1.04752
head 0.23073 1.73616 -0.0529454 0.103148 -0.685971 0.0498218 0.718556 1.04752
hip 0.120538 1.02924 0.114047 0.657216 0.750801 -0.062036 0.0227054 1.04752
lHand 0.0563209 1.43743 -0.997476 0.109085 0.0268704 -0.682064 0.722611 1.04752
lForeArm 0.0715692 1.50253 -0.633821 0.454871 0.440182 -0.595402 0.494802 1.04752
rHand -0.0213466 1.48501 0.859106 0.657056 0.740972 -0.056584 0.126632 1.04752
rForeArm 0.0402735 1.52173 0.494077 0.619157 0.40255 -0.308639 0.59945 1.04752
lFoot 0.0863883 0.0868225 -0.247328 0.137917 0.0534724 -0.838495 0.524449 1.04752
rFoot 0.0534445 0.00148356 0.130338 0.853982 0.497832 -0.0817563 0.127257 1.04752
head 0.231727 1.73606 -0.0535965 0.102704 -0.686011 0.0494263 0.718608 1.04752
hip 0.120649 1.02896 0.113235 0.657721 0.75033 -0.0627239 0.0217662 1.04752
lHand 0.05652 1.4371 -0.997733 0.110082 0.0250298 -0.683961 0.720731 1.04752
lForeArm 0.0717206 1.50231 -0.634126 0.455253 0.439463 -0.596582 0.493667 1.04752
rHand -0.0210626 1.48424 0.85904 0.660962 0.737953 -0.0555755 0.124366 1.04752
rForeArm 0.0408405 1.52144 0.493912 0.619564 0.40247 -0.307252 0.599796 1.04752
lFoot 0.0866643 0.0863447 -0.247311 0.13782 0.0534444 -0.838566 0.524364 1.04752
rFoot 0.0534599 0.00152731 0.130273 0.853948 0.497948 -0.081914 0.126929 1.04752
head 0.233122 1.736 -0.0533137 0.10228 -0.685874 0.0488843 0.718837 1.04752
hip 0.121527 1.02902 0.113811 0.658263 0.749825 -0.0634498 0.0206357 1.04752
lHand 0.0567007 1.43675 -0.998098 0.110658 0.0245021 -0.685061 0.719615 1.04752
lForeArm 0.0718263 1.50209 -0.634406 0.45519 0.439234 -0.597317 0.493039 1.04752
rHand -0.0208098 1.48268 0.858697 0.664868 0.735233 -0.0540173 0.120274 1.04752
rForeArm 0.0416447 1.52092 0.493884 0.621254 0.40114 -0.307659 0.598728 1.04752
lFoot 0.0865695 0.0863543 -0.247584 0.137425 0.0533771 -0.838507 0.524567 1.04752
rFoot 0.0536842 0.00137234 0.130503 0.854028 0.497846 -0.0816884 0.126938 1.04752
head 0.234239 1.73598 -0.0536826 0.101978 -0.685639 0.0485943 0.719123 1.04752
hip 0.121977 1.02906 0.113506 0.659001 0.749131 -0.0644233 0.019212 1.04752
lHand 0.0567651 1.43678 -0.998262 0.111544 0.025311 -0.68607 0.718488 1.04752
lForeArm 0.0725009 1.50183 -0.634549 0.457061 0.436018 -0.599992 0.49091 1.04752
rHand -0.0206151 1.48101 0.858081 0.669121 0.732073 -0.0522371 0.116697 1.04752
rForeArm 0.0422084 1.52069 0.493597 0.622855 0.399966 -0.307855 0.597749 1.04752
lFoot 0.0864949 0.0867122 -0.247392 0.136852 0.0530257 -0.838527 0.524722 1.04752
rFoot 0.0536199 0.00123906 0.130303 0.854026 0.497865 -0.0818283 0.126784 1.04752
head 0.235226 1.73593 -0.054373 0.101512 -0.685343 0.0482538 0.719494 1.04752
hip 0.12199 1.02883 0.112512 0.659956 0.748291 -0.0648275 0.0177838 1.04752
lHand 0.0565798 1.43676 -0.99853 0.111773 0.0266921 -0.686399 0.718089 1.04752
lForeArm 0.0728493 1.50135 -0.634625 0.457288 0.434758 -0.601316 0.490195 1.04752
rHand -0.0203836 1.47979 0.858093 0.669949 0.731686 -0.0510616 0.114882 1.04752
rForeArm 0.0427572 1.52059 0.493377 0.624958 0.398831 -0.308041 0.596215 1.04752
lFoot 0.0863305 0.0867515 -0.247633 0.136776 0.0529404 -0.83848 0.524825 1.04752
rFoot 0.053468 0.00123262 0.130369 0.853935 0.498061 -0.0819436 0.126552 1.04752
head 0.23651 1.73601 -0.054219 0.101025 -0.685021 0.0477369 0.719904 1.04752
hip 0.122715 1.02924 0.112906 0.660612 0.747695 -0.0652677 0.0168276 1.04752
lHand 0.0564301 1.43664 -0.998747 0.111367 0.0274506 -0.686129 0.718381 1.04752
lForeArm 0.0729983 1.50116 -0.634835 0.45772 0.433934 -0.601939 0.489757 1.04752
rHand -0.0197903 1.47863 0.857839 0.668081 0.733372 -0.050322 0.115331 1.04752
rForeArm 0.0430857 1.52058 0.492935 0.625649 0.399471 -0.306885 0.595657 1.04752
lFoot 0.0862395 0.0864661 -0.247536 0.136979 0.0530028 -0.838422 0.524858 1.04752
rFoot 0.0534327 0.00143182 0.130133 0.853881 0.498046 -0.0819089 0.126995 1.04752
head 0.237602 1.73593 -0.0545409 0.100402 -0.68474 0.0471366 0.720297 1.04752
hip 0.123133 1.0293 0.112505 0.661498 0.746898 -0.0657235 0.0156245 1.04752
lHand 0.0565244 1.43651 -0.998933 0.110827 0.0272581 -0.685963 0.71863 1.04752
lForeArm 0.0729218 1.50108 -0.634976 0.457286 0.434102 -0.601991 0.489951 1.04752
rHand -0.0197775 1.47777 0.857223 0.66604 0.735189 -0.0489599 0.11615 1.04752
rForeArm 0.0434442 1.52032 0.492564 0.625419 0.400086 -0.305703 0.596094 1.04752
lFoot 0.0863578 0.0868479 -0.247591 0.136371 0.052479 -0.838386 0.525127 1.04752
rFoot 0.0534878 0.00153494 0.130129 0.853827 0.498104 -0.0820354 0.127051 1.04752
head 0.238506 1.73577 -0.055119 0.0996176 -0.684413 0.0462759 0.720773 1.04752
hip 0.123197 1.02909 0.111651 0.662317 0.746134 -0.0663995 0.014495 1.04752
lHand 0.056388 1.43633 -0.999181 0.110583 0.0273408 -0.6862 0.718438 1.04752
lForeArm 0.0729332 1.50138 -0.63536 0.457175 0.433794 -0.602344 0.489893 1.04752
rHand -0.0195073 1.47716 0.856858 0.662718 0.738129 -0.04771 0.117025 1.04752
rForeArm 0.0438498 1.52005 0.492156 0.624152 0.401488 -0.303907 0.597396 1.04752
lFoot 0.0861542 0.0869342 -0.24784 0.136354 0.0525118 -0.838328 0.52522 1.04752
rFoot 0.053293 0.00159466 0.130183 0.853691 0.498338 -0.0820685 0.12703 1.04752
head 0.239901 1.73571 -0.0546963 0.0991336 -0.684154 0.0453575 0.721144 1.04752
hip 0.123883 1.0293 0.111901 0.663245 0.745294 -0.0667569 0.0136626 1.04752
lHand 0.0566168 1.4359 -0.999076 0.110136 0.0264943 -0.686539 0.718215 1.04752
lForeArm 0.0730381 1.50131 -0.635553 0.457127 0.43426 -0.602097 0.489828 1.04752
rHand -0.0187194 1.47593 0.856938 0.660453 0.740549 -0.0453749 0.115459 1.04752
rForeArm 0.0442513 1.51971 0.491833 0.622983 0.402916 -0.302621 0.598307 1.04752
lFoot 0.0862515 0.0866092 -0.247788 0.136149 0.0527064 -0.838372 0.525183 1.04752
rFoot 0.0533521 0.00159657 0.13016 0.853634 0.498363 -0.0818002 0.127484 1.04752
head 0.240936 1.73551 -0.054951 0.0984925 -0.683907 0.0442082 0.721537 1.04752
hip 0.124155 1.02927 0.111455 0.664098 0.744533 -0.0669558 0.0127129 1.04752
lHand 0.0570112 1.43573 -0.99948 0.109824 0.0254797 -0.686581 0.718259 1.04752
lForeArm 0.0730305 1.50102 -0.63567 0.456793 0.435702 -0.600877 0.490358 1.04752
rHand -0.018176 1.47518 0.856704 0.658645 0.742306 -0.0439243 0.115065 1.04752
rForeArm 0.0448496 1.51944 0.491539 0.621694 0.403949 -0.301556 0.599488 1.04752
lFoot 0.0862031 0.0870377 -0.247503 0.135446 0.0523992 -0.838105 0.525821 1.04752
rFoot 0.0533594 0.00166059 0.13013 0.853558 0.498464 -0.0817909 0.127601 1.04752
head 0.241811 1.73521 -0.0555282 0.0978976 -0.683723 0.0429342 0.72187 1.04752
hip 0.124159 1.02896 0.110484 0.664812 0.743932 -0.0666704 0.0120813 1.04752
lHand 0.0571611 1.43565 -0.999812 0.109792 0.0255451 -0.686557 0.718284 1.04752
lForeArm 0.0733283 1.50097 -0.635921 0.456238 0.436516 -0.600349 0.490796 1.04752
rHand -0.0174017 1.47465 0.85649 0.657512 0.743282 -0.0435348 0.115392 1.04752
rForeArm 0.0455081 1.51917 0.49113 0.620721 0.405071 -0.300642 0.600198 1.04752
lFoot 0.0859859 0.0871472 -0.247778 0.13537 0.0525888 -0.8383 0.525511 1.04752
rFoot 0.0531404 0.00166285 0.130191 0.853447 0.498667 -0.0818854 0.127494 1.04752
head 0.243168 1.73499 -0.055001 0.0974683 -0.683612 0.0412821 0.722129 1.04752
hip 0.124843 1.02895 0.110798 0.665529 0.743318 -0.066466 0.0114623 1.04752
lHand 0.0577075 1.43542 -0.999945 0.110148 0.0262201 -0.686292 0.718459 1.04752
lForeArm 0.0736456 1.50083 -0.636218 0.455845 0.436541 -0.600442 0.491026 1.04752
rHand -0.0163782 1.4741 0.856309 0.657292 0.74335 -0.0440459 0.116008 1.04752
rForeArm 0.0462617 1.51874 0.490932 0.620481 0.406064 -0.299551 0.60032 1.04752
lFoot 0.0861311 0.0865698 -0.247487 0.135534 0.0527536 -0.837972 0.525975 1.04752
rFoot 0.053365 0.00143695 0.130476 0.853552 0.498467 -0.0818619 0.127587 1.04752
head 0.244262 1.73473 -0.055263 0.0972442 -0.683541 0.0396961 0.722316 1.04752
hip 0.125064 1.02874 0.110247 0.666209 0.742744 -0.0662293 0.0105356 1.04752
lHand 0.057996 1.43538 -1.00047 0.109974 0.026761 -0.686391 0.718371 1.04752
lForeArm 0.0742261 1.50084 -0.636642 0.455744 0.436245 -0.60068 0.491092 1.04752
rHand -0.0153321 1.4737 0.855991 0.657257 0.743301 -0.0447714 0.11624 1.04752
rForeArm 0.0470867 1.5184 0.490614 0.62076 0.406481 -0.298756 0.600146 1.04752
lFoot 0.0862625 0.0869161 -0.247556 0.135132 0.0523891 -0.838131 0.525862 1.04752
rFoot 0.0533385 0.00131929 0.130273 0.853531 0.498428 -0.0819955 0.127793 1.04752
head 0.245217 1.73448 -0.0557811 0.0970491 -0.683426 0.0383288 0.722524 1.04752
hip 0.125006 1.02814 0.108776 0.666685 0.742365 -0.0658037 0.00972511 1.04752
lHand 0.0583334 1.43528 -1.00088 0.10955 0.0269192 -0.686938 0.717907 1.04752
lForeArm 0.0749062 1.5005 -0.636789 0.456599 0.435179 -0.601339 0.490436 1.04752
rHand -0.014194 1.47318 0.855595 0.658576 0.742183 -0.0448093 0.115901 1.04752
rForeArm 0.0482326 1.51807 0.490304 0.621829 0.406464 -0.299369 0.598744 1.04752
lFoot 0.0861771 0.0869323 -0.247813 0.134982 0.0522277 -0.838056 0.526036 1.04752
rFoot 0.0534881 0.00134683 0.130167 0.853706 0.49809 -0.0823574 0.127711 1.04752
head 0.24658 1.73432 -0.055439 0.0968483 -0.683366 0.0371479 0.72267 1.04752
hip 0.125759 1.02819 0.109148 0.667144 0.741962 -0.0658252 0.00878567 1.04752
lHand 0.0590012 1.43506 -1.0011 0.109358 0.026467 -0.688489 0.716466 1.04752
lForeArm 0.0755982 1.50039 -0.637238 0.45743 0.433952 -0.602212 0.489678 1.04752
rHand -0.0132613 1.47288 0.85507 0.660114 0.740918 -0.0443823 0.115416 1.04752
rForeArm 0.0492779 1.51777 0.489868 0.622352 0.406262 -0.299857 0.598092 1.04752
lFoot 0.0861802 0.0864457 -0.247602 0.134858 0.0519407 -0.838157 0.525935 1.04752
rFoot 0.0535338 0.00149286 0.129999 0.853743 0.497914 -0.0826577 0.127953 1.04752
head 0.247681 1.73406 -0.0557139 0.0965698 -0.683364 0.0361339 0.722761 1.04752
hip 0.126033 1.02792 0.108502 0.667437 0.741691 -0.066062 0.00770592 1.04752
lHand 0.0597916 1.43523 -1.00142 0.109847 0.0261173 -0.689473 0.715457 1.04752
lForeArm 0.0761772 1.50028 -0.637573 0.458806 0.432578 -0.603189 0.488402 1.04752
rHand -0.0119344 1.47243 0.854896 0.662193 0.739236 -0.0437581 0.114524 1.04752
rForeArm 0.0504395 1.51756 0.489561 0.623776 0.40492 -0.302096 0.59639 1.04752
lFoot 0.0863116 0.0867993 -0.247522 0.134275 0.0520272 -0.837953 0.526402 1.04752
rFoot 0.0535784 0.00153053 0.129887 0.85382 0.497654 -0.0827907 0.128366 1.04752
head 0.248631 1.73384 -0.0562053 0.0961431 -0.683442 0.0354953 0.722775 1.04752
hip 0.125989 1.02744 0.107245 0.667801 0.741367 -0.0661511 0.00638277 1.04752
lHand 0.060377 1.43541 -1.0018 0.110874 0.0260685 -0.689602 0.715176 1.04752
lForeArm 0.0765773 1.50001 -0.638178 0.460309 0.431048 -0.604443 0.486788 1.04752
rHand -0.0103467 1.47204 0.85453 0.663827 0.73791 -0.0437422 0.113621 1.04752
rForeArm 0.0514067 1.51736 0.489125 0.625059 0.403922 -0.304288 0.594607 1.04752
lFoot 0.0863518 0.0864139 -0.247466 0.134237 0.0519337 -0.838125 0.526146 1.04752
rFoot 0.0532842 0.00155306 0.130014 0.853828 0.497587 -0.0830778 0.12839 1.04752
head 0.249868 1.73363 -0.0561688 0.0958101 -0.683564 0.0349976 0.722728 1.04752
hip 0.126636 1.02729 0.107362 0.668179 0.740997 -0.0665761 0.00527027 1.04752
lHand 0.0613091 1.43532 -1.00185 0.11224 0.025897 -0.689398 0.715165 1.04752
lForeArm 0.0772195 1.50019 -0.638448 0.460674 0.430221 -0.605524 0.485829 1.04752
rHand -0.00849891 1.47202 0.854151 0.662895 0.738746 -0.0453849 0.112982 1.04752
rForeArm 0.0523803 1.51713 0.488635 0.6258 0.403204 -0.305873 0.5935 1.04752
lFoot 0.0860429 0.086428 -0.247516 0.13435 0.0521319 -0.838029 0.52625 1.04752
rFoot 0.0534213 0.00150502 0.13003 0.853881 0.49739 -0.0831382 0.128755 1.04752
head 0.251024 1.73365 -0.0564256 0.0959984 -0.683761 0.0350479 0.722514 1.04752
hip 0.126847 1.02712 0.106672 0.668772 0.740412 -0.0672001 0.00429507 1.04752
lHand 0.0621345 1.43574 -1.00223 0.113658 0.0250271 -0.689746 0.714637 1.04752
lForeArm 0.077621 1.50046 -0.639088 0.460955 0.429594 -0.606091 0.48541 1.04752
rHand -0.00659835 1.47239 0.853678 0.660392 0.740938 -0.048109 0.112157 1.04752
rForeArm 0.0531988 1.51716 0.488106 0.62566 0.403187 -0.30605 0.593569 1.04752
lFoot 0.0862193 0.0868024 -0.247518 0.134092 0.0516505 -0.838168 0.526143 1.04752
rFoot 0.0534273 0.00146019 0.12989 0.853886 0.497281 -0.0833638 0.128998 1.04752
head 0.252032 1.73363 -0.0569012 0.0963295 -0.683991 0.0350592 0.722252 1.04752
hip 0.12685 1.02685 0.105683 0.669496 0.739762 -0.0672103 0.00308575 1.04752
lHand 0.0625269 1.43576 -1.00279 0.113495 0.0235858 -0.691353 0.713157 1.04752
lForeArm 0.0781095 1.50081 -0.639778 0.460446 0.430095 -0.606078 0.485465 1.04752
rHand -0.00505078 1.47234 0.853256 0.659774 0.741566 -0.0494688 0.111046 1.04752
rForeArm 0.0538052 1.51708 0.487615 0.624569 0.404333 -0.305179 0.594386 1.04752
lFoot 0.086266 0.0865011 -0.247489 0.134228 0.0517319 -0.838147 0.526134 1.04752
rFoot 0.0532972 0.00148869 0.12989 0.854039 0.496987 -0.0837093 0.128896 1.04752
head 0.253433 1.73376 -0.0566823 0.0968288 -0.684281 0.0352711 0.7219 1.04752
hip 0.127287 1.0269 0.105439 0.670027 0.739269 -0.0673981 0.00177317 1.04752
lHand 0.0629154 1.43571 -1.00319 0.112889 0.0222811 -0.693168 0.711532 1.04752
