tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
lHand -0.0280077 1.44035 -0.950484 0.132066 0.0317366 -0.574191 0.807376 1.04843
lForeArm -0.0361142 1.48967 -0.575125 0.445601 0.477492 -0.487956 0.579086 1.04843
rHand -0.0373722 1.53936 0.928433 0.650201 0.74917 -0.0886161 0.090173 1.04843
rForeArm -0.0197657 1.54526 0.553973 0.461704 0.547748 -0.441498 0.54026 1.04843
lFoot -0.0090946 0.0124806 -0.178416 0.114041 0.106188 -0.818923 0.552344 1.04843
rFoot -0.0437708 -0.00566328 0.198504 0.816355 0.556226 -0.00012207 0.15549 1.04843
head 0.0757272 1.69428 -0.0171041 0.0809611 -0.690475 0.0632163 0.716026 1.04843
hip 0.006078 1.0173 0.163707 0.727369 0.672181 0.00974883 0.137883 1.04843
lHand -0.0288267 1.44061 -0.950782 0.131639 0.0344033 -0.570794 0.809742 1.04843
lForeArm -0.0363595 1.48907 -0.575278 0.444808 0.477822 -0.487335 0.579945 1.04843
rHand -0.0376725 1.53896 0.92829 0.649237 0.750015 -0.0884218 0.0902769 1.04843
rForeArm -0.0200324 1.54507 0.553874 0.461432 0.547964 -0.441515 0.540259 1.04843
lFoot -0.00907421 0.0124828 -0.178333 0.113715 0.106069 -0.819124 0.552136 1.04843
rFoot -0.0437908 -0.00579059 0.198358 0.816336 0.556255 0.000172633 0.155487 1.04843
head 0.0756446 1.6944 -0.0171087 0.0812729 -0.69069 0.0636801 0.715742 1.04843
hip 0.00604105 1.01724 0.163545 0.727369 0.672183 0.0101832 0.137841 1.04843
lHand -0.0296876 1.44058 -0.9511 0.129975 0.0362984 -0.567459 0.812268 1.04843
lForeArm -0.036128 1.48854 -0.575212 0.44495 0.477858 -0.486741 0.580305 1.04843
rHand -0.0378451 1.53871 0.928043 0.647701 0.751268 -0.0886563 0.090666 1.04843
rForeArm -0.0202209 1.54476 0.553638 0.461021 0.548601 -0.440741 0.540596 1.04843
lFoot -0.00914216 0.0123328 -0.178438 0.114398 0.105975 -0.819096 0.552055 1.04843
rFoot -0.0435914 -0.00581074 0.19815 0.816361 0.556125 -0.00012207 0.15582 1.04843
head 0.075551 1.69454 -0.0171063 0.0817847 -0.690965 0.0639467 0.715395 1.04843
hip 0.00591028 1.01718 0.163367 0.727382 0.672206 0.0105941 0.137631 1.04843
lHand -0.030828 1.44047 -0.951459 0.127727 0.0393171 -0.563168 0.815464 1.04843
lForeArm -0.0361834 1.48823 -0.575371 0.445675 0.477502 -0.486379 0.580345 1.04843
rHand -0.0380843 1.5384 0.92795 0.646992 0.751853 -0.0886933 0.090841 1.04843
rForeArm -0.0204936 1.54457 0.55345 0.460441 0.549058 -0.439743 0.541438 1.04843
lFoot -0.00913513 0.0124322 -0.178468 0.114326 0.106096 -0.819147 0.55197 1.04843
rFoot -0.0436003 -0.00581384 0.198099 0.8163 0.556162 -0.000211432 0.15601 1.04843
head 0.075436 1.6946 -0.0171585 0.0823353 -0.691131 0.0642702 0.715142 1.04843
hip 0.00576258 1.01709 0.163148 0.727428 0.672101 0.0107851 0.137889 1.04843
lHand -0.031599 1.44051 -0.951677 0.126119 0.0430216 -0.559644 0.81795 1.04843
lForeArm -0.0361357 1.48787 -0.575506 0.446608 0.477167 -0.486637 0.579688 1.04843
rHand -0.0381801 1.53799 0.927914 0.647119 0.751792 -0.0883611 0.0907616 1.04843
rForeArm -0.0205913 1.54429 0.553361 0.460519 0.549367 -0.439274 0.54144 1.04843
lFoot -0.00905573 0.0124348 -0.178507 0.114208 0.105733 -0.819431 0.551643 1.04843
rFoot -0.0435158 -0.0057888 0.198096 0.816271 0.556185 -0.000172633 0.156073 1.04843
head 0.0751809 1.69465 -0.0173271 0.0827068 -0.691407 0.0644231 0.714819 1.04843
hip 0.00554383 1.01704 0.163055 0.727269 0.672238 0.0111138 0.138028 1.04843
lHand -0.0324267 1.44065 -0.951733 0.125449 0.045255 -0.556298 0.820211 1.04843
lForeArm -0.0361477 1.48755 -0.575611 0.447188 0.476669 -0.48662 0.579664 1.04843
rHand -0.0384952 1.5375 0.928025 0.647581 0.75149 -0.0877611 0.0905462 1.04843
rForeArm -0.0205274 1.54418 0.553373 0.460879 0.549427 -0.43903 0.54127 1.04843
lFoot -0.00906754 0.0123919 -0.178434 0.114692 0.106096 -0.81944 0.551459 1.04843
rFoot -0.0436633 -0.0057714 0.198176 0.816271 0.556127 0.000172633 0.156283 1.04843
head 0.0751178 1.69473 -0.0173423 0.0831323 -0.691571 0.0645472 0.714599 1.04843
hip 0.00544715 1.01703 0.162838 0.727104 0.672347 0.0115787 0.138329 1.04843
lHand -0.0324805 1.44062 -0.951676 0.126214 0.0471103 -0.556507 0.819848 1.04843
lForeArm -0.0363618 1.48731 -0.575723 0.447351 0.476968 -0.486448 0.579436 1.04843
rHand -0.0386693 1.53669 0.928012 0.649481 0.750109 -0.0864877 0.0896167 1.04843
rForeArm -0.0205469 1.54394 0.553388 0.461736 0.548899 -0.439058 0.541053 1.04843
lFoot -0.00886643 0.0124911 -0.178479 0.115034 0.105695 -0.819861 0.550839 1.04843
rFoot -0.0437061 -0.00575888 0.198103 0.816214 0.556205 0.00012207 0.156303 1.04843
head 0.0750389 1.69476 -0.0174048 0.083314 -0.69164 0.0647336 0.714495 1.04843
hip 0.00544739 1.01711 0.162875 0.726988 0.672422 0.0118093 0.138555 1.04843
lHand -0.0324423 1.44064 -0.9515 0.126732 0.0472335 -0.554773 0.820936 1.04843
lForeArm -0.0365095 1.48703 -0.575808 0.446855 0.47759 -0.485942 0.579732 1.04843
rHand -0.0387748 1.53611 0.928089 0.650283 0.749624 -0.08546 0.0888353 1.04843
rForeArm -0.0205206 1.54376 0.553244 0.46293 0.548397 -0.439947 0.539818 1.04843
lFoot -0.00878823 0.0124363 -0.178509 0.116088 0.105728 -0.819822 0.550669 1.04843
rFoot -0.0436304 -0.00555336 0.198325 0.816224 0.556198 -0.000172633 0.156279 1.04843
head 0.0751033 1.69481 -0.0174725 0.083491 -0.691788 0.0649212 0.714314 1.04843
hip 0.00551534 1.0171 0.162636 0.726871 0.672485 0.0120819 0.138842 1.04843
lHand -0.0323625 1.4404 -0.951798 0.126578 0.0473353 -0.55368 0.821691 1.04843
lForeArm -0.0365272 1.48674 -0.575897 0.446001 0.478631 -0.484597 0.580656 1.04843
rHand -0.038679 1.53551 0.927711 0.64987 0.750073 -0.0852713 0.0882559 1.04843
rForeArm -0.0203111 1.54381 0.553287 0.463468 0.548029 -0.440464 0.539308 1.04843
lFoot -0.00851524 0.0124623 -0.178507 0.117431 0.105307 -0.82019 0.549917 1.04843
rFoot -0.0434116 -0.00556898 0.19817 0.816227 0.556175 -0.000244141 0.156339 1.04843
head 0.0751326 1.69488 -0.017473 0.0835912 -0.69187 0.0651621 0.7142 1.04843
hip 0.00549781 1.01698 0.162548 0.726755 0.672593 0.0121397 0.138921 1.04843
lHand -0.0323703 1.43992 -0.951855 0.125912 0.046673 -0.551077 0.823579 1.04843
lForeArm -0.036662 1.48642 -0.576006 0.445384 0.47901 -0.483678 0.581582 1.04843
rHand -0.038655 1.5349 0.927771 0.647949 0.751736 -0.0853092 0.0881896 1.04843
rForeArm -0.0202641 1.54348 0.553285 0.463415 0.548132 -0.440012 0.539618 1.04843
lFoot -0.0084517 0.0125364 -0.178556 0.117933 0.105231 -0.820129 0.549916 1.04843
rFoot -0.0434049 -0.00561953 0.198203 0.816244 0.556192 -0.000244141 0.156193 1.04843
head 0.075139 1.69496 -0.0175164 0.0836074 -0.691865 0.0653545 0.714186 1.04843
hip 0.00541604 1.01694 0.16233 0.726758 0.67258 0.0121905 0.138961 1.04843
lHand -0.0321372 1.43961 -0.952161 0.125063 0.0473894 -0.55079 0.823859 1.04843
lForeArm -0.036787 1.48608 -0.576175 0.445548 0.478907 -0.483329 0.581832 1.04843
rHand -0.0387969 1.53443 0.927665 0.64672 0.752841 -0.0849515 0.0881314 1.04843
rForeArm -0.0206691 1.54314 0.553185 0.462717 0.549105 -0.438614 0.540365 1.04843
lFoot -0.00844514 0.0125213 -0.178562 0.119027 0.104795 -0.820441 0.549297 1.04843
rFoot -0.043371 -0.00557411 0.198279 0.816259 0.556212 -0.000456745 0.156042 1.04843
