tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
hip 0.0116208 0.976942 -0.0724146 -0.773746 -0.624458 0.102237 0.0302833 1.07077
lHand -0.0713977 1.20943 -1.14398 -0.000422864 0.00798791 -0.71247 0.701657 1.07077
lForeArm 0.0264653 1.3228 -0.790406 0.410323 0.300153 -0.762009 0.401106 1.07077
rHand -0.202359 1.27609 0.575781 0.692166 0.669768 0.00886251 0.268773 1.07077
rForeArm -0.0276836 1.33765 0.252956 0.742965 0.317126 -0.16506 0.565853 1.07077
lFoot -0.0175304 0.0816056 -0.331628 0.0272944 0.0688765 -0.881661 0.46603 1.07077
rFoot -0.262851 0.301067 -0.0201924 0.994096 0.00434337 -0.0727584 0.0803781 1.07077
head 0.356837 1.59304 -0.252541 0.0299171 -0.696086 -0.0452217 0.715908 1.07077
hip 0.0128129 0.975585 -0.0712237 -0.773429 -0.62521 0.100725 0.0278237 1.07077
lHand -0.0736907 1.2048 -1.13873 -0.0062172 0.00141307 -0.71708 0.696962 1.07077
lForeArm 0.026732 1.3199 -0.786719 0.410747 0.293481 -0.767945 0.394229 1.07077
rHand -0.210864 1.27087 0.571871 0.688583 0.672158 0.0165138 0.271634 1.07077
rForeArm -0.0316454 1.33475 0.251917 0.745115 0.312641 -0.15829 0.567453 1.07077
lFoot -0.0179 0.0809591 -0.331454 0.0273947 0.0709718 -0.88242 0.464271 1.07077
rFoot -0.252747 0.285403 -0.0179102 0.993863 0.0306584 -0.0717738 0.0783899 1.07077
head 0.359532 1.59041 -0.252211 0.0307171 -0.696077 -0.0448462 0.715906 1.07077
hip 0.0135566 0.974274 -0.0699396 -0.772929 -0.62607 0.0996705 0.0261333 1.07077
lHand -0.0758729 1.20013 -1.13343 -0.0105257 -0.00465311 -0.720529 0.693329 1.07077
lForeArm 0.0268965 1.31722 -0.782755 0.411105 0.286949 -0.773611 0.387529 1.07077
rHand -0.219069 1.26641 0.568854 0.682623 0.677065 0.0250182 0.273829 1.07077
rForeArm -0.0350857 1.33205 0.251045 0.746843 0.308548 -0.151522 0.569267 1.07077
lFoot -0.0175718 0.0806128 -0.330986 0.0292317 0.0743431 -0.883707 0.461174 1.07077
rFoot -0.242557 0.266864 -0.0157869 0.992942 0.0597847 -0.0708667 0.0739559 1.07077
head 0.36314 1.58912 -0.249817 0.0311426 -0.69608 -0.0444003 0.715913 1.07077
hip 0.0149992 0.973076 -0.0678957 -0.772476 -0.62677 0.0990803 0.0249364 1.07077
lHand -0.0775474 1.19725 -1.12735 -0.0117511 -0.012051 -0.724585 0.68898 1.07077
lForeArm 0.027452 1.31378 -0.779821 0.410343 0.281412 -0.778786 0.381992 1.07077
rHand -0.226526 1.26233 0.566256 0.677518 0.681004 0.0331982 0.275863 1.07077
rForeArm -0.0388067 1.33039 0.25095 0.745753 0.307459 -0.144172 0.57318 1.07077
lFoot -0.0173559 0.0802667 -0.330251 0.0315209 0.0797109 -0.884425 0.458744 1.07077
rFoot -0.233345 0.252086 -0.0161479 0.991502 0.0848957 -0.0708887 0.0685005 1.07077
head 0.366885 1.58783 -0.247352 0.0313842 -0.69597 -0.0442029 0.716022 1.07077
hip 0.0161734 0.97218 -0.0663037 -0.772192 -0.627398 0.0976216 0.023682 1.07077
lHand -0.0794435 1.19534 -1.12099 -0.0106432 -0.0182637 -0.729244 0.683927 1.07077
lForeArm 0.0280129 1.31035 -0.776899 0.409548 0.275866 -0.783877 0.376438 1.07077
rHand -0.233229 1.25908 0.563861 0.673792 0.683843 0.0404305 0.277 1.07077
rForeArm -0.0426075 1.32858 0.250681 0.746264 0.304809 -0.136767 0.57574 1.07077
lFoot -0.0172467 0.0798572 -0.329851 0.0337206 0.0823868 -0.885422 0.456183 1.07077
rFoot -0.219678 0.231414 -0.0148194 0.989117 0.114109 -0.0704822 0.0604949 1.07077
head 0.370344 1.58731 -0.245813 0.0304886 -0.695871 -0.0448097 0.716119 1.07077
hip 0.0170592 0.972746 -0.0642278 -0.77273 -0.626992 0.0961683 0.02285 1.07077
lHand -0.0814128 1.19427 -1.11472 -0.00989447 -0.0230694 -0.736082 0.676426 1.07077
lForeArm 0.0285883 1.30687 -0.773944 0.408705 0.270223 -0.788964 0.370778 1.07077
rHand -0.240029 1.25572 0.561323 0.671458 0.685456 0.0469815 0.277644 1.07077
rForeArm -0.0458261 1.32772 0.250036 0.745761 0.303329 -0.13 0.578734 1.07077
lFoot -0.0169063 0.0795196 -0.329656 0.0369278 0.085176 -0.886815 0.452704 1.07077
rFoot -0.204436 0.210322 -0.0134797 0.984757 0.149684 -0.0701553 0.0541032 1.07077
head 0.374517 1.58825 -0.242293 0.0286685 -0.695858 -0.0458636 0.71614 1.07077
hip 0.0183501 0.973104 -0.0616655 -0.773504 -0.626236 0.094871 0.0227978 1.07077
lHand -0.0842487 1.19327 -1.10725 -0.0112185 -0.0265053 -0.745799 0.665549 1.07077
lForeArm 0.0253611 1.31317 -0.762811 0.407227 0.26472 -0.796128 0.360929 1.07077
rHand -0.244268 1.25432 0.559927 0.673111 0.685304 0.0498903 0.27348 1.07077
rForeArm -0.0486515 1.32713 0.250157 0.746252 0.300686 -0.123232 0.580955 1.07077
lFoot -0.0168248 0.079525 -0.329812 0.0397449 0.0857813 -0.886883 0.452218 1.07077
rFoot -0.189215 0.190639 -0.0137136 0.978196 0.189687 -0.069489 0.0481872 1.07077
head 0.378901 1.58943 -0.238944 0.0270002 -0.695955 -0.0470655 0.716033 1.07077
hip 0.0193375 0.975445 -0.0587215 -0.775672 -0.623681 0.0937237 0.0239124 1.07077
lHand -0.0871971 1.19181 -1.09971 -0.0145166 -0.0292312 -0.754914 0.655011 1.07077
lForeArm 0.0254285 1.31316 -0.756538 0.405921 0.252495 -0.804062 0.353495 1.07077
rHand -0.249089 1.25206 0.557827 0.675628 0.68403 0.0532453 0.269804 1.07077
rForeArm -0.0514653 1.32734 0.249953 0.747469 0.297435 -0.115854 0.58258 1.07077
lFoot -0.0166122 0.0792595 -0.329804 0.04429 0.088888 -0.885435 0.45403 1.07077
rFoot -0.174765 0.170244 -0.014065 0.970837 0.225577 -0.0685785 0.0434541 1.07077
head 0.38298 1.59156 -0.236558 0.0250763 -0.696198 -0.048757 0.715753 1.07077
hip 0.0200648 0.979283 -0.0549333 -0.778653 -0.620259 0.0917154 0.0237971 1.07077
lHand -0.0899334 1.19187 -1.09125 -0.0191569 -0.0304782 -0.763171 0.645194 1.07077
lForeArm 0.0283525 1.30992 -0.747767 0.407137 0.236718 -0.8117 0.345467 1.07077
rHand -0.251767 1.25099 0.556287 0.684434 0.67877 0.0540017 0.260586 1.07077
rForeArm -0.0529709 1.32823 0.249938 0.749823 0.292466 -0.107765 0.583623 1.07077
lFoot -0.0163722 0.0792345 -0.329448 0.0465936 0.0920434 -0.884945 0.454124 1.07077
rFoot -0.154085 0.148812 -0.0132687 0.959596 0.269577 -0.0668813 0.0450691 1.07077
head 0.388275 1.59496 -0.232423 0.0232706 -0.696433 -0.0500698 0.715494 1.07077
hip 0.0211272 0.98439 -0.0503211 -0.782961 -0.615048 0.0901889 0.0235349 1.07077
lHand -0.0926905 1.19229 -1.08164 -0.0219794 -0.030784 -0.764047 0.644051 1.07077
lForeArm 0.029705 1.31296 -0.742236 0.409034 0.223025 -0.81822 0.336848 1.07077
rHand -0.253424 1.25004 0.554881 0.697638 0.6698 0.0543864 0.248418 1.07077
rForeArm -0.0542114 1.32875 0.250189 0.753201 0.286822 -0.100396 0.583388 1.07077
lFoot -0.01673 0.0797015 -0.329118 0.0461426 0.0952305 -0.882262 0.45871 1.07077
rFoot -0.136247 0.130576 -0.0129011 0.948928 0.30534 -0.0654224 0.0449709 1.07077
head 0.394214 1.60044 -0.229044 0.0220172 -0.696738 -0.0510697 0.715167 1.07077
hip 0.0220424 0.989844 -0.0462127 -0.787915 -0.608414 0.0923092 0.0223765 1.07077
lHand -0.0951319 1.19333 -1.0713 -0.0236744 -0.0288822 -0.760057 0.648782 1.07077
lForeArm 0.0306017 1.31457 -0.733992 0.405388 0.21364 -0.824243 0.33263 1.07077
rHand -0.254972 1.24906 0.553522 0.709646 0.660842 0.0562576 0.237751 1.07077
rForeArm -0.0535728 1.33125 0.25076 0.761163 0.278072 -0.0957064 0.578055 1.07077
lFoot -0.0176457 0.0805318 -0.329087 0.0429816 0.0929495 -0.877885 0.467794 1.07077
rFoot -0.115374 0.111772 -0.0132837 0.935993 0.342268 -0.0673002 0.0473339 1.07077
head 0.400428 1.60567 -0.224774 0.0219058 -0.697029 -0.0508425 0.714902 1.07077
hip 0.0233042 0.998439 -0.0414202 -0.795197 -0.597945 0.0984943 0.0205398 1.07077
lHand -0.0977082 1.19386 -1.061 -0.0258936 -0.0276435 -0.757869 0.651306 1.07077
lForeArm 0.0313411 1.31637 -0.725744 0.40091 0.205955 -0.829735 0.32923 1.07077
rHand -0.254532 1.24842 0.551349 0.725973 0.648022 0.0560986 0.223346 1.07077
rForeArm -0.0534009 1.33283 0.251084 0.768372 0.269892 -0.0921901 0.572944 1.07077
lFoot -0.0177807 0.0810016 -0.329376 0.0424606 0.0938409 -0.873444 0.475907 1.07077
rFoot -0.0924479 0.0961318 -0.0123193 0.920759 0.380923 -0.0674873 0.0504639 1.07077
head 0.407347 1.61157 -0.220127 0.0222717 -0.697319 -0.050415 0.714639 1.07077
hip 0.0252929 1.00717 -0.0359902 -0.803245 -0.587144 0.0980235 0.0212353 1.07077
lHand -0.100559 1.19477 -1.04859 -0.0286637 -0.0252004 -0.755798 0.653692 1.07077
lForeArm 0.0320895 1.31918 -0.716319 0.393427 0.200694 -0.834599 0.329214 1.07077
rHand -0.252677 1.24812 0.549652 0.739447 0.637228 0.0554113 0.209973 1.07077
rForeArm -0.0515186 1.3352 0.251531 0.779232 0.259371 -0.0927772 0.562954 1.07077
lFoot -0.0184572 0.0818853 -0.330094 0.0395901 0.094366 -0.866738 0.488152 1.07077
rFoot -0.0685714 0.0830384 -0.010587 0.90536 0.415082 -0.0719457 0.0534216 1.07077
head 0.414287 1.61761 -0.215927 0.0232649 -0.697619 -0.0497724 0.714359 1.07077
hip 0.0274167 1.0153 -0.0314288 -0.809967 -0.577964 0.0969238 0.0227447 1.07077
lHand -0.103543 1.19489 -1.03668 -0.0325923 -0.0248052 -0.757827 0.651169 1.07077
lForeArm 0.0335052 1.32213 -0.706554 0.384816 0.198636 -0.838426 0.330911 1.07077
rHand -0.252486 1.24745 0.547483 0.745848 0.632391 0.0548923 0.20194 1.07077
rForeArm -0.0506023 1.33701 0.252398 0.788127 0.25093 -0.0915691 0.554532 1.07077
lFoot -0.0195469 0.0828441 -0.330527 0.0370181 0.0976906 -0.860973 0.497807 1.07077
rFoot -0.0478641 0.0699897 -0.0103583 0.889929 0.445893 -0.0785992 0.0550316 1.07077
head 0.421138 1.62391 -0.212077 0.024942 -0.697854 -0.0488486 0.714137 1.07077
hip 0.0312514 1.02483 -0.0270925 -0.815304 -0.570648 0.0950907 0.02444 1.07077
lHand -0.107359 1.19423 -1.02245 -0.0401558 -0.0265103 -0.764323 0.643035 1.07077
lForeArm 0.0347687 1.32461 -0.696907 0.376966 0.197264 -0.842255 0.331046 1.07077
rHand -0.251566 1.24738 0.545139 0.748991 0.63065 0.0526468 0.196267 1.07077
rForeArm -0.0483533 1.3389 0.253135 0.7983 0.243595 -0.0885653 0.543631 1.07077
lFoot -0.0208434 0.084416 -0.331872 0.03756 0.0982081 -0.852822 0.511507 1.07077
rFoot -0.0244868 0.0628692 -0.00823236 0.872226 0.47835 -0.0834186 0.0586949 1.07077
head 0.428654 1.62991 -0.207165 0.0267585 -0.697742 -0.0467771 0.714319 1.07077
hip 0.0366027 1.03282 -0.021244 -0.819551 -0.56386 0.0981372 0.027686 1.07077
lHand -0.111791 1.1928 -1.00669 -0.0516207 -0.0313019 -0.771662 0.633161 1.07077
lForeArm 0.0365032 1.32762 -0.686374 0.36595 0.200797 -0.845421 0.333204 1.07077
rHand -0.248665 1.24778 0.541945 0.74386 0.636226 0.0461868 0.199387 1.07077
rForeArm -0.0455619 1.34125 0.253546 0.807696 0.237562 -0.0823789 0.533296 1.07077
lFoot -0.0200657 0.0861517 -0.334125 0.0608274 0.0924513 -0.850431 0.514315 1.07077
rFoot -0.00244617 0.0580733 -0.00509262 0.857319 0.503384 -0.0862341 0.0646022 1.07077
head 0.435298 1.63448 -0.202846 0.0282173 -0.697673 -0.0440632 0.714503 1.07077
hip 0.0423102 1.04037 -0.0160878 -0.823798 -0.556366 0.103781 0.0323039 1.07077
lHand -0.116267 1.19114 -0.992077 -0.0622681 -0.0349918 -0.77713 0.625274 1.07077
lForeArm 0.038579 1.33008 -0.675977 0.356108 0.205135 -0.84775 0.3353 1.07077
rHand -0.247808 1.24686 0.538896 0.745603 0.634847 0.0451441 0.197505 1.07077
rForeArm -0.0433671 1.3429 0.25437 0.814641 0.230692 -0.0761002 0.526641 1.07077
lFoot -0.0209265 0.0881139 -0.337324 0.0520796 0.0794592 -0.839571 0.534879 1.07077
rFoot 0.0149133 0.0519121 -0.0054574 0.844339 0.523798 -0.0883744 0.0701208 1.07077
head 0.440873 1.63738 -0.198723 0.0304714 -0.697191 -0.0400392 0.715118 1.07077
hip 0.0487728 1.04572 -0.0116544 -0.827298 -0.550356 0.105895 0.0383786 1.07077
lHand -0.121066 1.18921 -0.978326 -0.0712259 -0.0360825 -0.781148 0.619219 1.07077
lForeArm 0.0405877 1.33162 -0.665703 0.347668 0.207941 -0.850244 0.336114 1.07077
rHand -0.246759 1.24501 0.536609 0.746776 0.634463 0.0475484 0.193705 1.07077
rForeArm -0.0400648 1.34426 0.255511 0.819495 0.221744 -0.0706588 0.523703 1.07077
lFoot -0.0307999 0.0898997 -0.342502 0.0141175 0.0646961 -0.822638 0.564696 1.07077
rFoot 0.0307847 0.0555334 -0.00379705 0.841792 0.526653 -0.0935212 0.0726413 1.07077
head 0.446341 1.63906 -0.19381 0.0322874 -0.696882 -0.035929 0.715557 1.07077
hip 0.0555018 1.05008 -0.00706029 -0.830787 -0.544188 0.108275 0.0439204 1.07077
lHand -0.125934 1.18781 -0.965131 -0.0811868 -0.0343948 -0.784222 0.614183 1.07077
lForeArm 0.0418899 1.33347 -0.656624 0.340369 0.206602 -0.853799 0.335398 1.07077
rHand -0.246354 1.24278 0.535383 0.747514 0.635328 0.0505539 0.187151 1.07077
rForeArm -0.0372866 1.34444 0.256938 0.820537 0.213478 -0.0625559 0.526529 1.07077
lFoot -0.0338166 0.0915725 -0.345022 0.0132451 0.0528976 -0.826344 0.560519 1.07077
rFoot 0.046815 0.0521668 -0.000385523 0.836941 0.533311 -0.100203 0.0711933 1.07077
head 0.450162 1.63752 -0.189555 0.033889 -0.696273 -0.0322896 0.71625 1.07077
hip 0.0639945 1.05086 -0.00274777 -0.834636 -0.536723 0.110921 0.0548495 1.07077
lHand -0.132085 1.18637 -0.953005 -0.0934348 -0.027237 -0.78415 0.612892 1.07077
lForeArm 0.0431888 1.33532 -0.647584 0.333075 0.205253 -0.857283 0.334662 1.07077
rHand -0.246628 1.23909 0.536457 0.747971 0.636704 0.0590144 0.177947 1.07077
rForeArm -0.0348682 1.34295 0.259862 0.821362 0.206315 -0.0597282 0.528423 1.07077
lFoot -0.0400922 0.100746 -0.349849 0.0483579 0.0412343 -0.823688 0.56347 1.07077
rFoot 0.0585999 0.051821 0.000362158 0.832974 0.538855 -0.104304 0.070069 1.07077
head 0.45371 1.63569 -0.185085 0.0339479 -0.695939 -0.0304392 0.716652 1.07077
hip 0.0724175 1.04857 0.00160694 -0.839051 -0.528443 0.109258 0.0693043 1.07077
lHand -0.138511 1.18464 -0.942863 -0.106119 -0.0194471 -0.781529 0.61447 1.07077
lForeArm 0.0444908 1.33717 -0.638539 0.325749 0.203889 -0.860713 0.333902 1.07077
rHand -0.247453 1.2352 0.537387 0.751317 0.633907 0.0681903 0.170396 1.07077
rForeArm -0.03328 1.3396 0.262891 0.824078 0.202346 -0.0647199 0.525132 1.07077
lFoot -0.0478406 0.108453 -0.355736 0.0807041 0.0720465 -0.818825 0.563757 1.07077
rFoot 0.0641778 0.0527695 -0.000957489 0.838575 0.531182 -0.0981111 0.070799 1.07077
head 0.456059 1.63071 -0.179974 0.0311583 -0.695511 -0.0304819 0.717192 1.07077
hip 0.0785263 1.04732 0.00455856 -0.842743 -0.521124 0.107525 0.0815612 1.07077
lHand -0.145784 1.18202 -0.9346 -0.118826 -0.0127299 -0.77635 0.618869 1.07077
lForeArm 0.0386252 1.32629 -0.636786 0.325349 0.23459 -0.85259 0.334971 1.07077
rHand -0.248954 1.23069 0.541251 0.758083 0.625521 0.0804266 0.166026 1.07077
rForeArm -0.0327706 1.33694 0.265247 0.828555 0.198876 -0.0704225 0.518638 1.07077
lFoot -0.0648408 0.112132 -0.356282 0.114447 0.100997 -0.832139 0.533148 1.07077
rFoot 0.0671953 0.0497813 0.000265598 0.855191 0.50457 -0.0933545 0.0730884 1.07077
head 0.458043 1.62579 -0.175505 0.026753 -0.69496 -0.0320742 0.717835 1.07077
hip 0.0858314 1.03996 0.00948644 -0.845706 -0.512499 0.108751 0.101485 1.07077
lHand -0.152894 1.17966 -0.92785 -0.130863 -0.0062016 -0.767771 0.627188 1.07077
lForeArm 0.0400058 1.3295 -0.62673 0.321332 0.237105 -0.854575 0.332007 1.07077
rHand -0.25019 1.2273 0.545553 0.762792 0.618624 0.0842718 0.168378 1.07077
rForeArm -0.0325509 1.33139 0.269282 0.83533 0.197369 -0.080837 0.50669 1.07077
lFoot -0.0837855 0.116299 -0.357764 0.13017 0.0814731 -0.845515 0.511392 1.07077
rFoot 0.0516307 0.0501881 -0.00404596 0.831706 0.531973 -0.156743 0.0264679 1.07077
head 0.458889 1.61887 -0.171424 0.0207808 -0.69416 -0.0355159 0.718643 1.07077
hip 0.09187 1.03045 0.0145388 -0.845646 -0.504271 0.121709 0.125621 1.07077
lHand -0.159681 1.17723 -0.920819 -0.141008 -0.00029901 -0.757984 0.636849 1.07077
lForeArm 0.0340781 1.32757 -0.623366 0.316422 0.239256 -0.85717 0.328473 1.07077
rHand -0.24893 1.22646 0.550588 0.757244 0.623812 0.0660081 0.181887 1.07077
rForeArm -0.032069 1.32483 0.27434 0.841873 0.194688 -0.084436 0.496202 1.07077
lFoot -0.116369 0.125959 -0.360734 0.107843 0.0492166 -0.876602 0.466387 1.07077
rFoot 0.0278 0.0542513 0.000656605 0.767656 0.627595 -0.129722 0.000732422 1.07077
head 0.460256 1.61239 -0.166404 0.0162128 -0.692992 -0.037554 0.719784 1.07077
hip 0.0948343 1.02114 0.0148964 -0.843433 -0.497612 0.141396 0.144946 1.07077
lHand -0.165707 1.17571 -0.914535 -0.147336 0.00672606 -0.74953 0.64533 1.07077
lForeArm 0.0309991 1.32363 -0.618137 0.312665 0.236722 -0.860823 0.324324 1.07077
rHand -0.246913 1.22657 0.553607 0.749024 0.631881 0.0447266 0.194136 1.07077
rForeArm -0.0324652 1.32048 0.276882 0.846132 0.189278 -0.0858142 0.490785 1.07077
lFoot -0.149791 0.138231 -0.356833 0.11328 0.10961 -0.902483 0.400846 1.07077
rFoot -0.00429857 0.0614061 0.00442958 0.859517 0.50412 -0.0557982 0.0630954 1.07077
head 0.461494 1.60625 -0.162251 0.012955 -0.691914 -0.0387019 0.720826 1.07077
hip 0.0985594 1.00956 0.0184634 -0.840301 -0.494222 0.154978 0.160064 1.07077
lHand -0.17066 1.175 -0.908287 -0.148207 0.0129579 -0.746068 0.649038 1.07077
lForeArm 0.0279056 1.32013 -0.612629 0.311467 0.234708 -0.863906 0.318696 1.07077
rHand -0.244788 1.22557 0.556617 0.743265 0.637581 0.0296571 0.200421 1.07077
rForeArm -0.0322326 1.3144 0.279859 0.847511 0.183658 -0.084821 0.490714 1.07077
lFoot -0.17596 0.154395 -0.359879 0.120744 0.11108 -0.923224 0.347476 1.07077
rFoot -0.0108004 0.0569828 0.0129313 0.928682 0.328329 0.00236388 0.172468 1.07077
head 0.46201 1.59909 -0.159039 0.0115329 -0.690557 -0.0392697 0.722119 1.07077
hip 0.102095 0.999596 0.0224311 -0.835962 -0.491974 0.165954 0.177731 1.07077
lHand -0.175629 1.17368 -0.900499 -0.15179 0.0180437 -0.743974 0.65049 1.07077
lForeArm 0.0268425 1.31887 -0.60531 0.309419 0.23547 -0.865754 0.315092 1.07077
rHand -0.242396 1.22338 0.559126 0.73878 0.64207 0.0143093 0.204319 1.07077
rForeArm -0.031019 1.30963 0.283341 0.849142 0.178864 -0.0834459 0.489901 1.07077
lFoot -0.208819 0.179059 -0.356468 0.12252 0.11463 -0.941429 0.292505 1.07077
rFoot 0.000118852 0.0498013 0.0127401 0.949246 0.233667 0.032342 0.208051 1.07077
head 0.463188 1.59174 -0.153846 0.0115906 -0.689347 -0.0396154 0.723254 1.07077
hip 0.0999293 0.986347 0.0223064 -0.827195 -0.500591 0.17781 0.18314 1.07077
lHand -0.179425 1.17446 -0.894634 -0.140461 0.0235248 -0.749698 0.646275 1.07077
lForeArm 0.0247405 1.31512 -0.598339 0.312063 0.236614 -0.867017 0.308077 1.07077
rHand -0.241665 1.22065 0.561147 0.74065 0.639971 0.0075041 0.204493 1.07077
rForeArm -0.0305821 1.30388 0.286211 0.848018 0.177575 -0.0810208 0.492715 1.07077
lFoot -0.236202 0.209895 -0.352091 0.119661 0.0873323 -0.963819 0.221602 1.07077
rFoot 0.0218847 0.0422829 0.0103185 0.952122 0.238792 0.0158809 0.190236 1.07077
head 0.464078 1.58487 -0.149908 0.0123716 -0.688261 -0.0399344 0.724257 1.07077
hip 0.0998398 0.976355 0.0260315 -0.819616 -0.509703 0.182083 0.187823 1.07077
lHand -0.184044 1.17454 -0.887824 -0.135201 0.0289116 -0.752411 0.644021 1.07077
lForeArm 0.0219889 1.31123 -0.592134 0.311217 0.242852 -0.867402 0.302954 1.07077
rHand -0.241628 1.21448 0.564176 0.752212 0.627747 0.0115973 0.19994 1.07077
rForeArm -0.029645 1.29842 0.289072 0.844652 0.180597 -0.0796727 0.497594 1.07077
lFoot -0.257095 0.243673 -0.350809 0.129236 0.0790445 -0.975016 0.162463 1.07077
rFoot 0.0381587 0.0411751 0.0161965 0.889156 0.436932 -0.130293 0.0389207 1.07077
head 0.46469 1.57826 -0.147159 0.0147207 -0.687341 -0.0400732 0.725079 1.07077
hip 0.0962452 0.965422 0.0304329 -0.807469 -0.532116 0.176973 0.183104 1.07077
lHand -0.187822 1.17419 -0.88133 -0.128327 0.0345543 -0.756798 0.639996 1.07077
lForeArm 0.0199862 1.30741 -0.586062 0.307315 0.248999 -0.868259 0.299472 1.07077
rHand -0.242699 1.20791 0.567641 0.764205 0.613969 0.0222336 0.196313 1.07077
rForeArm -0.0291438 1.2929 0.291534 0.842649 0.181695 -0.0796617 0.500584 1.07077
lFoot -0.279343 0.27028 -0.351202 0.141033 0.0805984 -0.979486 0.119253 1.07077
rFoot 0.0461926 0.0368165 0.0214503 0.81256 0.555331 -0.177063 0.00138645 1.07077
head 0.466439 1.57236 -0.142811 0.0192831 -0.686925 -0.0384222 0.725455 1.07077
hip 0.0934541 0.955828 0.0334184 -0.798902 -0.548453 0.170314 0.178739 1.07077
lHand -0.193177 1.17492 -0.873813 -0.125053 0.040922 -0.760729 0.635592 1.07077
lForeArm 0.0179882 1.3037 -0.580372 0.301647 0.255316 -0.86976 0.295535 1.07077
rHand -0.243843 1.20176 0.570282 0.765392 0.611657 0.0293756 0.197958 1.07077
rForeArm -0.0285287 1.28651 0.294198 0.840302 0.183308 -0.0796644 0.503929 1.07077
lFoot -0.288095 0.307798 -0.347933 0.146568 0.0759351 -0.982892 0.0817003 1.07077
rFoot 0.042473 0.0434313 0.0156236 -0.801938 -0.582547 0.132412 0.00109183 1.07077
head 0.468306 1.56709 -0.139487 0.0236986 -0.686512 -0.0359059 0.725845 1.07077
hip 0.0874729 0.948347 0.0389433 -0.796793 -0.559981 0.148973 0.171315 1.07077
lHand -0.199087 1.17465 -0.866132 -0.124383 0.0472489 -0.763999 0.631349 1.07077
lForeArm 0.0160747 1.29974 -0.575637 0.292189 0.26056 -0.873133 0.290468 1.07077
rHand -0.244314 1.1974 0.572028 0.760257 0.616487 0.0302764 0.202576 1.07077
rForeArm -0.0283202 1.28063 0.296211 0.839891 0.183694 -0.0773465 0.504833 1.07077
lFoot -0.298059 0.338147 -0.341975 0.145261 0.0740315 -0.985434 0.0483554 1.07077
rFoot 0.0362021 0.045954 0.0154974 0.857158 0.503952 -0.105368 0.0145038 1.07077
head 0.470686 1.56266 -0.138343 0.0321687 -0.686422 -0.0299361 0.725875 1.07077
hip 0.0815954 0.945118 0.0448806 -0.802163 -0.563662 0.134502 0.143975 1.07077
lHand -0.203618 1.17406 -0.856807 -0.127106 0.0551592 -0.768242 0.624985 1.07077
lForeArm 0.014869 1.29486 -0.570842 0.284511 0.260453 -0.877898 0.28375 1.07077
rHand -0.245007 1.19336 0.572159 0.747339 0.629342 0.0271128 0.211371 1.07077
rForeArm -0.0271533 1.27556 0.298394 0.841155 0.181428 -0.0743377 0.504 1.07077
lFoot -0.314656 0.361265 -0.344359 0.149739 0.0697434 -0.986212 0.0100261 1.07077
rFoot 0.0216408 0.0492797 0.0165918 0.922956 0.371308 -0.0825639 0.0588692 1.07077
head 0.473541 1.5581 -0.134552 0.0388031 -0.685642 -0.0242974 0.726498 1.07077
hip 0.0804371 0.943348 0.0525694 -0.805134 -0.566935 0.13142 0.11434 1.07077
lHand -0.210456 1.17339 -0.8469 -0.132914 0.0642887 -0.773076 0.616891 1.07077
lForeArm 0.0152317 1.29118 -0.565064 0.281563 0.255053 -0.883223 0.274932 1.07077
rHand -0.244589 1.18953 0.57314 0.739408 0.636486 0.0242364 0.218114 1.07077
rForeArm -0.024847 1.27047 0.300914 0.843409 0.17647 -0.0723316 0.502282 1.07077
lFoot -0.317984 0.39192 -0.341909 -0.148198 -0.0679531 0.986087 0.0324438 1.07077
rFoot 0.0194275 0.0533429 0.0126584 0.940974 0.325525 -0.0497989 0.078238 1.07077
head 0.475969 1.55389 -0.132625 0.0450554 -0.684868 -0.0193157 0.727016 1.07077
hip 0.0783497 0.950859 0.0544212 -0.814812 -0.567549 0.105827 0.0526289 1.07077
lHand -0.218073 1.17231 -0.837103 -0.141907 0.0745943 -0.776912 0.608856 1.07077
lForeArm 0.0152136 1.28809 -0.560317 0.28004 0.248547 -0.888412 0.265568 1.07077
rHand -0.244309 1.18641 0.572368 0.734531 0.639907 0.0221755 0.224703 1.07077
rForeArm -0.0232078 1.266 0.302936 0.846122 0.172075 -0.0714429 0.499364 1.07077
lFoot -0.321856 0.417505 -0.337423 -0.140603 -0.0644653 0.985308 0.0724095 1.07077
rFoot 0.0230899 0.0605702 0.00943685 0.948169 0.308813 -0.0369788 0.0651373 1.07077
head 0.47766 1.54952 -0.131914 0.0479819 -0.68414 -0.0172993 0.727565 1.07077
hip 0.0793386 0.95496 0.0549991 -0.816763 -0.568533 0.0965657 0.0185362 1.07077
lHand -0.226426 1.17101 -0.827682 -0.153226 0.0853221 -0.777986 0.603308 1.07077
lForeArm 0.0156221 1.28367 -0.556368 0.275678 0.243078 -0.893542 0.257869 1.07077
rHand -0.244589 1.18244 0.572684 0.735258 0.638343 0.0220157 0.22678 1.07077
rForeArm -0.0215236 1.26238 0.304368 0.851289 0.167684 -0.0745904 0.491554 1.07077
lFoot -0.318789 0.442825 -0.335979 -0.145518 -0.0686871 0.981083 0.107618 1.07077
rFoot 0.0291588 0.0656073 0.0115702 0.933099 0.351773 -0.0568685 0.048463 1.07077
head 0.48009 1.54544 -0.129469 0.0490867 -0.683515 -0.0159109 0.72811 1.07077
