tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
lForeArm -0.00815558 1.52965 -0.529879 0.456176 0.506505 -0.405792 0.608841 1.04465
rHand -0.00295258 1.51871 0.953128 0.659205 0.742622 -0.0986407 0.0650472 1.04465
rForeArm -0.0105294 1.53963 0.580159 0.441213 0.560822 -0.424526 0.557304 1.04465
lFoot -0.000816345 0.0120287 -0.192106 0.226902 0.104724 -0.817399 0.519045 1.04465
rFoot -0.0550039 0.000885725 0.171803 0.868276 0.478671 -0.0369742 0.124918 1.04465
head 0.103783 1.67964 0.0300269 0.0260798 -0.700029 0.0262617 0.713155 1.04465
hip -0.0355996 1.04827 0.1898 0.632642 0.738504 -0.0871615 0.216284 1.04465
lHand 0.0272415 1.49159 -0.920945 0.11933 0.0190469 -0.666197 0.735921 1.04465
lForeArm -0.00994086 1.52797 -0.5276 0.456035 0.507849 -0.404938 0.608396 1.04465
rHand -0.00234246 1.51854 0.955441 0.658127 0.743648 -0.0981573 0.0649774 1.04465
rForeArm -0.00985599 1.53927 0.582045 0.441144 0.560197 -0.424994 0.55763 1.04465
lFoot -0.000615358 0.0123204 -0.192255 0.228125 0.105121 -0.81745 0.518348 1.04465
rFoot -0.0541873 0.00204158 0.174019 0.871227 0.47552 -0.0490104 0.111545 1.04465
head 0.104466 1.67801 0.0310223 0.0247002 -0.699153 0.0253619 0.714095 1.04465
hip -0.0389345 1.0469 0.191505 0.634139 0.736902 -0.0851822 0.218145 1.04465
lHand 0.0237647 1.49129 -0.918636 0.119319 0.023607 -0.663458 0.738261 1.04465
lForeArm -0.0117762 1.526 -0.525093 0.455899 0.509286 -0.404982 0.607267 1.04465
rHand -0.0016526 1.51825 0.957655 0.657337 0.744454 -0.0976335 0.0645297 1.04465
rForeArm -0.00911641 1.53874 0.584143 0.440845 0.559332 -0.426277 0.557756 1.04465
lFoot -0.000357628 0.0123613 -0.192276 0.229967 0.105283 -0.817271 0.517783 1.04465
rFoot -0.0533342 0.00415385 0.177668 0.877282 0.465733 -0.063908 0.0968731 1.04465
head 0.105315 1.67616 0.0322533 0.0228796 -0.698141 0.024724 0.715167 1.04465
hip -0.0428042 1.04431 0.194319 0.635153 0.736692 -0.0795226 0.218044 1.04465
lHand 0.0199704 1.49068 -0.916629 0.120185 0.0273487 -0.66156 0.739693 1.04465
lForeArm -0.0135865 1.52405 -0.52251 0.455835 0.510504 -0.405556 0.605908 1.04465
rHand -0.000947475 1.51807 0.959918 0.656297 0.745356 -0.0975791 0.0647885 1.04465
rForeArm -0.00822711 1.53829 0.586349 0.440735 0.55842 -0.427428 0.557876 1.04465
lFoot -1.43051e-06 0.0124414 -0.192314 0.231286 0.105453 -0.817106 0.517421 1.04465
rFoot -0.0523808 0.00919497 0.184651 0.877318 0.461046 -0.0815187 0.105374 1.04465
head 0.106391 1.67432 0.0338616 0.0204949 -0.696851 0.02486 0.716492 1.04465
hip -0.0461211 1.04191 0.196204 0.635709 0.736552 -0.0751763 0.218432 1.04465
lHand 0.0150139 1.49112 -0.913513 0.123768 0.0356546 -0.661197 0.739073 1.04465
lForeArm -0.016155 1.52093 -0.519168 0.456956 0.511928 -0.406796 0.603024 1.04465
rHand 7.62939e-05 1.51773 0.963013 0.655264 0.746192 -0.0975226 0.0656954 1.04465
rForeArm -0.00711286 1.53784 0.58905 0.440486 0.557537 -0.428049 0.558479 1.04465
lFoot 9.05991e-05 0.012545 -0.192181 0.232475 0.10605 -0.816869 0.51714 1.04465
rFoot -0.0515194 0.0143505 0.192715 0.873539 0.46104 -0.100737 0.119262 1.04465
head 0.107333 1.67246 0.0350497 0.0179182 -0.69536 0.0252641 0.717994 1.04465
hip -0.0487462 1.03965 0.198854 0.635994 0.736921 -0.0711603 0.217704 1.04465
lHand 0.011163 1.49093 -0.910405 0.126394 0.0412715 -0.660919 0.738585 1.04465
lForeArm -0.0182838 1.51843 -0.516334 0.45803 0.512226 -0.408699 0.600665 1.04465
rHand 0.00114262 1.5174 0.966016 0.654938 0.746406 -0.0970417 0.0672117 1.04465
rForeArm -0.00553715 1.53713 0.592492 0.44229 0.556425 -0.429795 0.556818 1.04465
lFoot 6.50883e-05 0.0125936 -0.192072 0.232581 0.107066 -0.816594 0.517318 1.04465
rFoot -0.0505233 0.0129099 0.201438 0.867847 0.472724 -0.124592 0.0886001 1.04465
head 0.108555 1.67052 0.0366771 0.0143735 -0.69361 0.026142 0.719732 1.04465
hip -0.0507237 1.03675 0.202452 0.635015 0.738801 -0.0666992 0.215595 1.04465
lHand 0.00649142 1.49099 -0.906635 0.130383 0.0480605 -0.66111 0.737309 1.04465
lForeArm -0.0209774 1.51524 -0.512881 0.460584 0.511069 -0.412778 0.596896 1.04465
rHand 0.00219417 1.51719 0.969032 0.654859 0.7464 -0.0967251 0.0684929 1.04465
